Time (s)	Range (mm)	Lumens (0dB)
0.75		46		0.58
1.02		45		0.58
1.22		45		0.58
2.18		46		0.64
2.35		47		0.64
2.50		47		0.64
2.66		45		0.64
2.83		47		0.64
2.99		47		0.64
3.15		46		0.64
3.30		45		0.64
3.46		44		0.64
3.63		48		0.64
3.79		46		0.58
3.95		45		0.64
4.12		46		0.64
4.28		46		0.64
4.45		48		0.64
4.62		49		0.64
4.78		46		0.64
4.94		45		0.58
5.10		47		0.58
5.26		45		0.58
5.42		46		0.58
5.58		47		0.58
5.76		46		0.58
5.98		48		0.58
6.18		47		0.58
6.36		46		0.58
6.52		46		0.58
6.68		47		0.58
6.95		47		0.58
7.25		47		0.58
7.46		45		0.58
7.62		47		0.58
7.78		47		0.58
7.94		46		0.58
8.12		47		0.58
8.38		46		0.58
9.74		45		0.58
9.92		44		0.58
10.09		44		0.58
10.26		44		0.58
10.43		45		0.58
10.60		45		0.58
10.77		46		0.58
10.93		42		0.58
11.10		44		0.51
11.28		44		0.51
11.45		44		0.58
11.63		44		0.58
11.80		42		0.51
11.98		44		0.51
12.15		44		0.51
12.33		45		0.51
12.51		45		0.51
12.69		43		0.51
12.87		43		0.51
13.05		43		0.51
13.22		44		0.51
13.39		42		0.51
13.57		43		0.51
13.75		42		0.51
13.93		43		0.51
14.10		42		0.51
14.27		43		0.51
14.44		42		0.51
14.61		44		0.51
14.79		43		0.51
14.97		42		0.51
15.15		41		0.51
15.35		44		0.51
15.52		43		0.51
15.70		44		0.51
15.87		42		0.51
16.05		41		0.51
16.25		41		0.51
16.42		40		0.51
16.59		40		0.51
16.77		38		0.51
16.94		37		0.51
17.11		38		0.51
17.28		35		0.51
17.45		36		0.51
17.63		37		0.51
17.83		35		0.51
18.01		37		0.51
18.18		36		0.51
18.35		35		0.51
18.52		37		0.51
18.70		34		0.51
18.87		37		0.51
19.04		35		0.51
19.22		35		0.51
19.40		35		0.51
19.57		36		0.51
19.75		35		0.51
19.93		38		0.51
20.10		36		0.51
20.28		34		0.51
20.45		34		0.51
20.62		36		0.51
20.80		34		0.51
20.97		37		0.51
21.15		37		0.51
21.32		34		0.51
21.50		34		0.51
21.67		36		0.51
21.85		35		0.51
22.02		34		0.51
22.19		35		0.51
22.36		35		0.51
22.54		35		0.51
22.71		35		0.51
22.89		36		0.51
23.08		36		0.51
23.25		35		0.51
23.43		34		0.51
23.60		35		0.51
23.77		34		0.51
23.94		34		0.51
24.11		35		0.51
24.28		35		0.51
24.45		35		0.51
24.64		35		0.51
24.81		34		0.51
24.99		34		0.51
25.16		35		0.51
25.34		36		0.51
25.51		35		0.51
25.68		35		0.51
25.86		36		0.51
26.03		35		0.51
26.20		34		0.51
26.37		36		0.51
26.54		35		0.51
26.71		36		0.51
26.89		36		0.51
27.06		36		0.51
27.23		35		0.51
27.40		36		0.58
27.57		35		0.51
27.75		35		0.51
27.92		36		0.51
28.09		37		0.51
28.27		39		0.51
28.45		38		0.58
28.62		35		0.58
28.79		38		0.58
28.96		40		0.58
29.13		38		0.58
29.31		39		0.58
29.48		39		0.58
29.65		38		0.58
29.82		39		0.58
30.00		38		0.58
30.18		39		0.58
30.35		40		0.58
30.52		38		0.58
30.69		42		0.58
30.87		41		0.58
31.04		42		0.58
31.23		41		0.58
31.41		42		0.58
31.58		41		0.58
31.76		39		0.58
31.93		38		0.58
32.10		40		0.58
32.28		40		0.51
32.45		40		0.58
32.62		40		0.58
32.81		40		0.58
32.99		40		0.58
33.16		40		0.58
33.33		40		0.58
33.50		41		0.58
33.67		39		0.58
33.85		40		0.51
34.02		41		0.58
34.19		43		0.58
34.36		42		0.58
34.53		45		0.58
34.70		45		0.58
34.87		46		0.58
35.04		47		0.58
35.21		48		0.58
35.38		46		0.58
35.57		46		0.58
35.74		45		0.58
35.91		47		0.58
36.09		45		0.58
36.26		47		0.58
36.44		48		0.58
36.61		46		0.58
36.78		46		0.51
36.95		48		0.58
37.12		44		0.58
37.29		49		0.58
37.46		48		0.58
37.63		47		0.58
37.80		45		0.58
37.97		48		0.58
38.14		46		0.58
38.32		47		0.58
38.49		49		0.58
38.67		47		0.58
38.84		47		0.58
39.02		47		0.58
39.20		47		0.58
39.38		49		0.58
39.55		49		0.58
39.73		48		0.58
39.90		48		0.58
40.08		47		0.64
40.25		48		0.64
40.42		48		0.64
40.61		50		0.64
40.80		49		0.64
40.97		49		0.64
41.15		49		0.64
41.32		47		0.64
41.49		47		0.64
41.66		47		0.64
41.84		49		0.64
42.02		48		0.64
42.20		48		0.64
42.38		49		0.64
42.55		49		0.64
42.73		50		0.64
42.90		48		0.64
43.08		47		0.64
43.25		51		0.64
43.42		47		0.64
43.60		48		0.64
43.77		49		0.64
43.96		48		0.64
44.13		48		0.64
44.30		49		0.64
44.47		50		0.64
44.66		48		0.64
44.87		49		0.64
45.07		47		0.64
45.31		47		0.64
45.52		50		0.64
45.69		49		0.64
45.86		50		0.64
46.03		48		0.64
