Time (s)	Range (mm)	Lumens (0dB)
41.16		93		1.50
41.33		91		1.50
41.50		91		1.54
41.67		93		1.55
41.84		94		1.57
42.01		94		1.57
42.19		91		1.57
42.36		93		1.57
42.53		95		1.58
42.70		93		1.58
42.86		96		1.60
43.03		94		1.60
43.20		92		1.60
43.37		94		1.60
43.54		93		1.60
43.71		93		1.58
43.88		96		1.58
44.05		94		1.60
44.22		94		1.60
44.39		95		1.62
44.56		93		1.63
44.73		93		1.63
44.91		93		1.63
45.08		93		1.63
45.24		93		1.63
45.41		95		1.63
45.58		95		1.63
45.74		93		1.63
45.91		91		1.63
46.08		94		1.63
46.26		90		1.62
46.42		93		1.62
46.61		93		1.63
46.78		92		1.62
46.95		94		1.62
47.12		92		1.66
47.29		94		1.73
47.45		92		1.76
47.62		95		1.78
47.79		97		1.81
47.96		102		1.89
48.15		101		2.13
48.33		104		2.46
48.50		105		2.56
48.67		102		2.59
48.83		105		3.34
49.02		107		3.25
49.19		110		3.18
49.35		111		3.02
49.52		112		2.99
49.69		108		2.93
49.86		108		2.86
50.03		108		2.83
50.20		107		2.82
50.36		105		2.80
50.54		107		2.78
50.71		105		2.77
50.88		105		2.75
51.05		103		2.69
51.22		106		2.58
51.39		105		2.51
51.56		104		2.48
51.73		104		2.46
51.90		107		2.46
52.07		102		2.53
52.25		106		2.74
52.43		104		3.18
52.60		106		3.17
52.78		110		2.99
52.95		111		2.96
53.11		113		3.07
53.28		156		2.78
53.45		159		1.71
53.62		157		1.87
53.80		161		1.63
53.98		160		1.66
54.15		157		1.66
54.33		157		1.66
54.51		159		1.66
54.69		157		1.65
54.87		156		1.60
55.04		158		1.54
55.20		157		1.50
55.37		158		1.50
55.54		155		1.50
55.73		156		1.50
55.90		157		1.52
56.07		157		1.54
56.24		152		1.54
56.41		154		1.55
56.60		158		1.57
56.77		158		1.58
56.94		155		1.60
57.10		158		1.60
57.28		156		1.60
57.44		158		1.62
57.61		160		1.57
57.79		160		1.57
57.96		161		1.60
58.15		157		1.62
58.33		161		1.66
58.49		155		1.73
58.66		157		1.78
58.83		157		1.79
59.01		157		1.79
59.18		158		1.79
59.35		161		1.79
59.52		155		1.82
59.69		159		1.89
59.86		157		1.87
60.03		157		1.76
60.20		159		1.74
60.37		159		1.79
60.54		156		2.14
60.71		154		2.30
60.89		148		2.42
61.06		141		2.45
61.22		132		2.43
61.39		129		2.50
61.56		126		2.51
61.73		123		2.62
61.90		123		2.61
62.07		122		2.54
62.24		123		2.54
62.42		121		2.43
62.59		118		2.18
62.76		119		1.90
62.93		111		1.76
63.10		113		1.63
63.27		107		1.57
63.45		108		1.57
63.62		103		1.57
63.79		104		1.58
63.96		102		1.60
64.13		102		1.55
64.30		103		1.57
64.47		100		1.60
64.64		99		1.63
64.82		101		1.66
64.99		104		1.58
65.16		101		1.84
65.33		88		1.74
65.50		90		1.70
65.67		84		1.82
65.83		73		1.87
66.01		72		1.94
66.18		69		1.92
66.35		67		1.92
66.51		68		1.84
66.71		68		1.76
66.88		67		1.63
67.05		64		1.66
67.22		64		1.79
67.39		68		1.97
67.56		68		1.89
67.73		67		1.74
67.91		67		1.68
68.07		68		1.73
68.23		67		1.70
68.40		68		1.82
68.58		67		1.94
68.75		66		2.00
68.91		65		2.06
69.08		66		2.11
69.26		69		2.14
69.43		68		2.22
69.61		66		2.34
69.78		68		2.43
69.95		67		2.50
70.13		66		2.48
70.31		66		2.45
70.49		65		2.30
70.66		68		2.14
70.84		67		2.05
71.02		68		1.90
71.19		67		1.73
71.35		69		1.66
71.52		70		1.66
71.70		69		1.70
71.87		68		1.70
72.03		71		1.68
72.20		68		1.68
72.37		68		1.66
72.53		66		1.66
72.70		66		1.63
72.87		69		1.63
73.03		70		1.65
73.21		66		1.66
73.38		67		1.63
73.54		69		1.60
73.71		67		1.58
73.88		66		1.55
74.05		69		1.54
74.22		66		1.60
74.39		69		1.70
74.56		69		1.78
74.74		69		1.86
74.90		67		1.89
75.07		67		1.92
75.25		66		1.94
75.42		67		1.94
75.61		67		1.94
75.78		68		1.92
75.95		67		1.92
76.12		68		1.92
76.29		67		1.87
76.46		67		1.70
76.62		68		1.55
76.79		71		1.52
76.96		68		1.55
77.12		67		1.55
77.29		66		1.55
77.46		69		1.55
77.62		68		1.55
77.79		67		1.55
77.96		70		1.49
78.12		66		1.39
78.29		64		1.31
78.45		64		1.30
78.62		64		1.25
78.80		62		1.28
78.97		62		1.28
79.14		62		1.25
79.33		60		1.23
79.50		62		1.18
79.67		61		1.23
79.84		60		1.31
80.01		65		1.36
80.18		64		1.36
80.35		62		1.36
80.52		61		1.38
80.69		64		1.38
80.86		63		1.38
81.03		62		1.38
81.21		63		1.38
81.37		62		1.38
81.54		61		1.34
81.72		61		1.28
81.88		65		1.26
82.05		66		1.26
82.22		70		1.23
82.39		70		1.26
82.56		71		1.50
82.73		81		1.47
82.90		101		1.38
83.09		109		1.38
83.27		154		1.22
83.44		158		1.42
83.62		158		1.28
83.80		148		1.18
83.97		144		1.12
84.14		141		1.07
84.31		149		1.12
84.48		132		1.15
84.65		122		1.09
84.85		111		1.10
85.03		101		1.09
85.21		101		1.09
85.40		92		1.07
85.57		91		1.07
85.76		95		1.09
85.93		93		1.07
86.11		88		1.10
86.29		91		1.10
86.46		84		1.14
86.63		72		1.10
86.80		75		1.01
87.00		73		0.93
87.16		67		0.86
87.34		65		0.82
87.51		64		0.80
87.68		69		0.78
87.85		64		0.77
88.02		66		0.85
88.19		65		0.90
88.37		67		0.94
88.54		67		0.98
88.73		64		0.99
88.90		68		0.99
89.07		66		1.02
89.25		64		1.04
89.42		67		1.06
89.60		68		1.06
89.78		68		1.06
89.97		67		1.06
90.14		66		1.04
90.32		62		1.06
90.51		64		1.06
90.68		68		1.06
90.86		67		1.06
91.03		67		1.06
91.21		65		1.06
91.38		67		1.07
91.56		70		1.07
91.73		64		1.07
91.91		71		1.06
92.09		63		1.06
92.26		64		1.04
92.43		66		1.02
92.60		69		0.99
92.78		66		0.90
92.95		65		0.85
93.12		68		0.85
93.30		66		0.88
93.47		65		0.86
93.65		68		0.86
93.82		65		0.86
94.00		64		0.86
94.18		68		0.86
94.35		66		0.94
94.54		59		1.09
94.72		61		1.10
94.89		61		1.09
95.05		64		1.10
95.22		60		1.09
95.39		62		1.09
95.56		63		1.09
95.72		59		1.09
95.89		61		1.06
96.06		62		1.09
96.23		60		1.18
96.40		59		1.23
96.58		58		1.25
96.74		61		1.25
96.91		60		1.25
97.08		60		1.25
97.24		60		1.26
97.41		62		1.26
97.58		62		1.31
97.74		76		1.33
97.91		86		1.18
98.08		139		1.42
98.25		152		1.50
98.44		157		1.57
98.61		158		1.62
98.78		160		1.60
98.98		154		1.70
99.15		159		1.50
99.32		158		1.84
99.49		155		1.97
99.66		153		1.65
99.83		155		1.68
100.00		115		1.68
100.16		106		1.50
100.34		88		1.60
100.51		78		1.71
100.67		80		1.66
100.85		81		1.76
101.02		79		1.84
101.20		70		1.97
101.38		70		1.74
101.55		68		1.62
101.71		68		1.57
101.89		69		1.57
102.05		68		1.54
102.22		67		1.54
102.39		66		1.54
102.56		68		1.57
102.73		67		1.50
102.89		69		1.55
103.06		66		1.68
103.23		67		1.76
103.40		69		1.81
103.57		68		1.82
103.75		68		1.84
103.91		65		1.87
104.11		67		1.89
104.28		68		1.89
104.45		69		1.90
104.62		68		1.90
104.80		67		1.94
104.96		68		1.98
105.13		68		2.03
105.30		68		2.08
105.46		69		2.13
105.63		66		2.18
105.79		69		2.21
105.96		69		2.22
106.13		68		2.22
106.30		67		2.22
106.46		66		2.24
106.63		67		2.26
106.80		68		2.26
106.97		67		2.26
107.14		66		2.26
107.30		67		2.29
107.47		66		2.32
107.64		67		2.38
107.81		68		2.58
108.01		68		3.26
108.17		74		3.89
108.35		77		4.59
108.54		73		5.02
108.71		73		3.76
108.88		71		2.91
109.04		74		2.74
109.21		71		2.80
109.38		77		2.78
109.55		72		2.80
109.72		75		2.70
109.88		71		2.61
110.05		73		2.64
110.22		76		2.62
110.38		79		2.32
110.55		78		2.00
110.71		78		1.79
110.88		67		1.73
111.05		67		1.58
111.22		68		1.55
111.39		68		1.62
111.56		67		1.86
111.73		67		2.02
111.90		67		2.11
112.07		66		2.16
112.23		67		2.19
112.40		67		2.21
112.58		68		2.24
112.74		68		2.24
112.91		68		2.22
113.08		68		2.24
113.25		68		2.22
113.44		66		2.22
113.62		68		2.22
113.78		68		2.22
113.95		67		2.22
114.12		67		2.22
114.30		69		2.22
114.46		67		2.29
114.63		69		1.95
114.80		147		1.71
114.98		158		1.57
115.15		161		1.60
115.32		157		1.60
115.49		158		1.68
115.66		157		1.63
115.83		138		1.33
116.00		101		1.46
116.18		89		1.31
116.35		81		1.30
116.53		75		1.23
116.70		77		1.23
116.87		75		1.25
117.05		77		1.25
117.22		73		1.25
117.40		76		1.25
117.57		76		1.25
117.75		74		1.25
117.92		71		1.25
118.09		74		1.25
118.26		73		1.26
118.43		75		1.25
118.60		72		1.26
118.77		74		1.26
118.94		73		1.26
119.11		73		1.25
119.28		73		1.26
119.46		76		1.26
119.65		73		1.28
119.83		80		1.28
120.00		73		1.28
120.17		75		1.28
120.34		75		1.28
120.52		74		1.28
120.70		76		1.28
120.87		74		1.30
121.05		78		1.31
121.22		131		1.41
121.40		145		1.44
121.59		144		1.10
121.76		157		1.09
121.93		156		1.47
122.11		156		1.46
122.28		156		1.58
122.47		161		1.60
122.64		159		1.60
122.81		158		1.60
122.99		158		1.58
123.18		159		1.57
123.35		157		1.57
123.52		155		1.74
123.69		159		2.00
123.86		157		2.14
124.03		156		2.19
124.20		154		2.21
124.37		156		2.21
124.54		158		2.22
124.72		157		2.22
124.88		156		2.21
125.06		159		2.21
125.23		157		2.21
125.40		159		2.21
125.57		160		2.21
125.74		159		2.21
125.90		156		2.21
126.10		160		2.21
126.27		157		2.21
126.44		155		2.19
126.62		159		2.19
126.79		156		2.21
126.96		158		2.21
127.13		158		2.21
127.30		157		2.21
127.47		155		2.22
127.66		156		2.22
127.83		158		2.26
127.99		156		2.27
128.17		155		2.27
128.36		158		2.27
128.52		155		2.26
128.70		155		2.26
128.87		161		2.24
129.04		156		2.22
129.23		158		2.22
129.41		157		2.22
129.59		156		2.22
129.76		158		2.22
129.94		157		2.22
130.11		158		2.22
130.28		154		2.22
130.45		155		2.21
130.62		157		2.19
130.80		157		2.19
130.97		157		2.19
131.14		158		2.19
131.31		154		2.19
131.49		157		2.22
131.66		157		2.22
131.83		158		2.22
132.01		159		2.19
132.17		156		2.14
132.34		158		2.02
132.53		155		1.84
132.70		158		1.71
132.87		158		1.65
133.06		159		1.62
133.23		155		1.62
133.40		157		1.63
133.57		154		1.65
133.75		159		1.66
133.93		158		1.70
134.10		156		1.73
134.27		155		1.76
134.44		159		1.79
134.62		154		1.82
134.78		153		1.94
134.95		163		2.11
135.12		158		2.22
135.29		158		2.24
135.46		155		2.24
135.63		158		2.24
135.80		155		2.24
135.97		159		2.24
136.13		158		2.24
136.30		159		2.24
136.47		153		2.26
136.64		155		2.26
136.81		159		2.26
136.98		159		2.26
137.15		156		2.26
137.32		159		2.27
137.50		155		2.27
137.68		157		2.27
137.84		156		2.27
138.01		159		2.27
138.20		158		2.27
138.37		159		2.27
138.54		158		2.27
138.71		157		2.27
138.88		158		2.27
139.05		156		2.27
139.22		159		2.27
139.40		156		2.26
139.57		160		2.26
139.74		157		2.26
139.91		154		2.26
140.07		158		2.27
140.24		158		2.27
140.41		159		2.27
140.58		157		2.27
140.74		159		2.26
140.91		156		2.26
141.08		159		2.26
141.25		157		2.26
141.42		157		2.26
141.59		155		2.24
141.75		157		2.24
141.93		153		2.26
142.10		157		2.24
142.27		158		2.24
142.44		159		2.24
142.63		156		2.24
142.80		161		2.24
142.96		159		2.26
143.13		159		2.26
143.31		157		2.26
143.47		156		2.26
143.65		158		2.26
143.82		156		2.26
144.00		154		2.27
144.17		153		2.26
144.34		154		2.26
144.51		157		2.26
144.68		158		2.24
144.86		155		2.26
145.03		156		2.26
145.20		157		2.26
145.36		158		2.26
145.53		155		2.24
145.70		157		2.24
145.87		156		2.22
146.03		154		2.14
146.20		156		2.06
146.37		159		1.97
146.54		157		1.92
146.70		156		1.95
146.87		154		1.98
147.04		156		2.00
147.21		157		1.86
147.38		157		1.66
147.56		157		1.62
147.75		157		1.95
147.92		157		2.05
148.09		153		2.14
148.26		158		2.21
148.43		160		2.24
148.61		156		2.26
148.78		160		2.24
148.94		157		2.27
149.11		162		2.27
149.28		156		2.43
149.45		160		2.35
149.62		156		2.24
149.79		159		2.24
149.96		157		2.24
150.15		156		2.27
150.32		155		2.21
150.49		158		1.98
150.66		159		1.65
150.83		159		1.57
151.01		159		1.52
151.18		158		1.44
151.34		156		1.62
151.51		158		1.86
151.69		160		1.84
151.86		156		1.89
152.03		158		1.94
152.20		156		1.94
152.37		158		1.95
152.54		157		2.11
152.70		155		2.21
152.87		159		2.27
153.05		158		2.30
153.22		158		2.32
153.38		158		2.30
153.55		157		2.30
153.72		157		2.30
153.89		155		2.30
154.06		155		2.30
154.22		157		2.30
154.39		156		2.30
154.56		157		2.30
154.73		159		2.30
154.90		156		2.30
155.07		153		2.30
155.24		156		2.30
155.40		156		2.30
155.57		157		2.30
155.74		156		2.30
155.91		158		2.30
156.08		159		2.30
156.25		158		2.32
156.42		158		2.32
156.59		154		2.34
156.76		157		2.32
156.93		157		2.32
157.10		157		2.32
157.27		157		2.29
157.44		159		2.26
157.61		158		2.21
157.77		158		2.14
157.94		158		2.11
158.11		156		2.13
158.29		158		2.18
158.46		158		2.24
158.63		156		2.32
158.80		155		2.34
158.97		158		2.34
159.14		157		2.34
159.31		155		2.32
159.48		160		2.32
159.66		160		2.34
159.83		154		2.34
160.00		156		2.34
160.16		156		2.35
160.33		156		2.35
160.51		154		2.37
160.69		158		2.37
160.86		160		2.37
161.03		159		2.35
161.21		158		2.37
161.38		157		2.37
161.55		157		2.37
161.72		156		2.34
161.89		157		2.30
162.07		157		2.29
162.24		156		2.26
162.41		157		2.18
162.58		156		2.21
162.74		157		2.22
162.91		156		2.18
163.08		160		2.11
163.26		159		2.03
163.43		158		1.94
163.61		159		1.87
163.79		154		1.78
163.96		159		1.71
164.13		155		1.71
164.30		157		1.79
164.46		155		1.90
164.63		159		2.08
164.80		156		2.24
164.96		156		2.30
165.14		155		2.32
165.30		156		2.30
165.47		158		2.26
165.65		157		2.22
165.85		158		2.08
166.04		123		2.82
166.23		39		2.50
166.44		64		2.13
166.63		155		1.92
166.81		158		2.05
166.98		156		2.08
167.16		159		1.92
167.34		154		1.58
167.52		157		1.62
167.69		161		1.66
167.86		158		1.82
168.03		158		2.16
