Time (s)	Range (mm)	Lumens (0dB)
0.77		46		0.64
1.05		47		0.64
1.24		47		0.64
2.19		49		0.64
2.35		47		0.64
2.51		47		0.64
2.67		48		0.64
2.83		46		0.64
2.98		48		0.64
3.14		46		0.64
3.31		47		0.64
3.47		49		0.58
3.63		47		0.64
3.79		47		0.64
3.99		47		0.64
4.19		49		0.58
4.40		46		0.64
4.58		47		0.64
4.74		48		0.64
4.90		48		0.64
5.05		48		0.64
5.24		47		0.64
5.42		47		0.64
5.60		47		0.64
5.78		47		0.64
5.97		47		0.64
6.22		46		0.64
6.40		48		0.64
6.60		48		0.64
6.77		47		0.64
6.95		48		0.64
7.12		47		0.64
7.28		48		0.64
7.48		48		0.64
8.67		47		0.64
8.86		46		0.64
9.08		47		0.64
9.27		46		0.64
9.45		47		0.64
9.63		46		0.64
9.81		47		0.64
9.98		47		0.64
10.23		49		0.64
10.42		47		0.64
10.61		47		0.64
10.82		47		0.64
11.00		48		0.64
11.17		47		0.64
11.34		47		0.64
11.52		47		0.64
11.70		47		0.64
11.87		48		0.64
12.05		46		0.64
12.22		46		0.64
12.39		47		0.64
12.56		48		0.64
12.73		47		0.64
12.90		48		0.64
13.08		47		0.64
13.24		47		0.64
13.43		46		0.64
13.61		47		0.64
13.78		46		0.64
13.96		45		0.64
14.13		48		0.64
14.31		47		0.64
14.48		46		0.64
14.65		46		0.64
14.82		48		0.64
15.00		46		0.64
15.17		48		0.64
15.34		48		0.64
15.51		49		0.64
15.68		48		0.64
15.87		48		0.64
16.04		47		0.64
16.21		47		0.64
16.39		48		0.64
16.57		47		0.58
16.74		48		0.58
16.91		46		0.58
17.09		45		0.58
17.27		46		0.58
17.44		47		0.64
17.61		47		0.64
17.78		47		0.64
17.97		48		0.64
18.14		45		0.64
18.32		46		0.64
18.49		43		0.64
18.66		46		0.64
18.83		45		0.64
19.00		45		0.58
19.17		47		0.64
19.34		49		0.58
19.51		48		0.58
19.68		48		0.64
19.85		45		0.64
20.02		45		0.64
20.19		46		0.64
20.35		47		0.64
20.53		46		0.64
20.70		46		0.64
20.87		43		0.64
21.04		44		0.58
21.22		46		0.58
21.39		45		0.58
21.59		43		0.58
21.76		44		0.58
21.93		45		0.58
22.10		46		0.58
22.27		43		0.58
22.44		45		0.58
22.61		45		0.58
22.78		46		0.58
22.95		45		0.58
23.12		45		0.58
23.29		47		0.58
23.46		46		0.58
23.63		47		0.58
23.80		43		0.58
23.97		46		0.58
24.14		47		0.58
24.31		45		0.58
24.48		43		0.58
24.65		44		0.58
24.82		47		0.58
24.99		45		0.58
25.16		43		0.58
25.33		43		0.58
25.50		44		0.58
25.67		44		0.58
25.85		46		0.58
26.02		44		0.58
26.20		45		0.58
26.38		46		0.58
26.56		44		0.58
26.76		43		0.58
26.92		44		0.58
27.10		44		0.58
27.28		44		0.58
27.46		47		0.58
27.64		44		0.58
27.81		45		0.58
27.98		43		0.58
28.16		45		0.58
28.33		44		0.58
28.50		42		0.58
28.68		47		0.58
28.85		46		0.58
29.05		43		0.58
29.22		42		0.58
29.39		42		0.58
29.57		39		0.58
29.74		38		0.58
29.94		39		0.58
30.11		35		0.58
30.30		39		0.58
30.47		38		0.58
30.64		36		0.58
30.82		37		0.58
30.99		37		0.58
31.17		35		0.58
31.35		35		0.58
31.52		38		0.58
31.69		36		0.51
31.86		34		0.51
32.03		34		0.51
32.22		35		0.51
32.39		35		0.51
32.56		34		0.51
32.73		35		0.51
32.90		36		0.51
33.08		36		0.51
33.25		34		0.51
33.42		36		0.51
33.61		35		0.51
33.78		35		0.51
33.96		34		0.51
34.13		37		0.51
34.30		36		0.51
34.47		35		0.51
34.64		35		0.51
34.81		35		0.51
34.98		34		0.51
35.15		35		0.51
35.32		33		0.51
35.50		32		0.51
35.68		35		0.51
35.85		33		0.51
36.02		33		0.51
36.19		35		0.51
36.36		34		0.51
36.54		34		0.51
36.71		34		0.51
36.88		33		0.51
37.05		34		0.51
37.22		36		0.51
37.40		36		0.51
37.57		33		0.51
37.74		36		0.51
37.91		34		0.51
38.08		34		0.58
38.26		35		0.58
38.43		36		0.58
38.63		36		0.51
38.80		34		0.51
38.98		36		0.51
39.15		35		0.51
39.32		34		0.51
39.50		37		0.51
39.67		38		0.51
39.85		37		0.51
40.02		39		0.51
40.19		38		0.51
40.37		39		0.51
40.55		37		0.51
40.72		40		0.51
40.90		40		0.51
41.07		40		0.51
41.24		38		0.51
41.42		39		0.51
41.59		39		0.51
41.77		39		0.58
41.94		41		0.51
42.12		39		0.58
42.29		40		0.58
42.46		41		0.51
42.64		38		0.58
42.81		42		0.58
42.99		41		0.58
43.16		40		0.58
43.33		41		0.58
43.50		43		0.58
43.67		42		0.58
43.84		43		0.58
44.02		42		0.58
44.20		42		0.58
44.37		41		0.58
44.56		42		0.58
44.74		43		0.58
44.91		42		0.51
45.08		42		0.58
45.25		43		0.58
45.42		44		0.58
45.60		46		0.58
45.77		47		0.51
45.95		44		0.58
46.12		46		0.58
46.28		46		0.58
46.46		43		0.58
46.63		47		0.58
46.82		47		0.51
47.00		45		0.51
47.17		46		0.58
47.34		45		0.58
47.52		46		0.58
47.69		46		0.58
47.87		47		0.58
48.05		47		0.58
48.24		47		0.58
48.41		45		0.58
48.58		44		0.58
48.76		46		0.58
48.93		44		0.58
49.12		47		0.58
49.30		45		0.58
49.47		46		0.58
49.64		48		0.58
49.83		46		0.58
50.00		47		0.58
50.18		46		0.58
50.35		46		0.58
50.52		46		0.58
50.70		45		0.64
