Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
8.41,45,46.0,45.8,45.5,45.1,13.18,-2.083333333333343,0.0,-2.0833333333333464,-0.5926916221033783,-0.8687363834422666
8.57,45,45.666666666666664,45.8,45.625,45.1,14.08,-4.166666666666686,0.6249999999999716,-2.0833333333333464,-1.8072885719944527,-0.08169934640522698
8.73,44,44.666666666666664,45.4,45.75,45.3,13.31,-4.171146953405014,0.6048387096774093,-6.249999999999995,-3.4737156511350142,-3.4722222222222285
8.88,44,44.333333333333336,45.0,45.25,45.3,13.18,-1.2121212121211755,0.5050505050505052,-2.2222222222221855,-3.1833116107309585,-3.5185185185185084
9.06,45,44.333333333333336,44.6,45.25,45.5,13.38,-3.308823529411768,-1.7933006535947698,0.0,-2.8973638983126526,-2.8240740740740597
9.22,41,43.333333333333336,43.8,44.625,44.8,13.31,-4.166666666666657,-2.8125,-6.249999999999995,-2.895870469399867,-2.8240740740740597
9.38,43,43.0,43.4,44.25,44.6,13.18,-1.008064516129025,-0.9489247311827853,-2.0833333333333464,-2.8278515707358167,-2.77777777777778
9.53,45,43.0,43.6,44.0,44.5,12.67,3.0241935483870748,-0.9489247311828137,0.0,-0.7168458781362025,-2.77777777777778
9.69,44,44.0,43.6,43.875,44.3,12.54,3.125,-1.875,6.249999999999995,1.7137096774193499,1.3888888888888833
9.85,43,44.0,43.2,43.625,43.9,12.22,1.0416666666666572,-0.9375,0.0,2.3969534050179107,2.083333333333332
10.01,46,44.333333333333336,44.2,43.875,44.0,11.52,0.0,-0.3125,2.0833333333333464,1.3888888888888857,2.777777777777781
10.17,43,44.0,44.2,43.75,43.8,11.2,-2.083333333333343,-1.25,-2.0833333333333464,-0.34722222222222854,5.921189464667501e-16
10.33,42,43.666666666666664,43.6,43.375,43.6,10.94,-4.448924731182814,-0.9489247311828137,-2.0833333333333464,-2.177419354838719,-0.6944444444444482
10.48,43,42.666666666666664,43.4,43.625,43.5,9.79,-5.45698924731181,-1.553763440860223,-6.666666666666651,-3.9964157706093224,-3.6111111111111143
10.64,41,42.0,43.0,43.375,43.1,9.28,0.0,-0.3125,-4.166666666666648,-3.3019713261648747,-4.305555555555548
10.8,44,42.666666666666664,42.6,43.25,43.4,9.09,3.125,1.25,4.166666666666648,-0.7773297491039367,-2.2222222222222165
10.96,44,43.0,42.8,43.25,43.5,9.41,2.1550179211469924,-0.7298387096774093,2.0833333333333464,1.7600059737156641,0.6944444444444491
11.11,42,43.333333333333336,42.8,43.125,43.2,9.54,-0.8691756272401392,-1.6370967741935658,2.222222222222259,1.4702807646356177,2.824074074074085
11.27,42,42.666666666666664,42.6,42.625,43.0,9.6,-1.0416666666666856,0.0,-4.166666666666693,0.08139187574672253,0.04629629629630472
11.43,45,43.0,43.4,42.875,43.2,9.79,3.3019713261648747,-0.08333333333334281,2.0833333333333464,0.46370967741934993,0.04629629629630472
11.58,44,43.666666666666664,43.4,43.125,43.0,9.6,3.3019713261648747,-0.6881720430107521,4.444444444444418,1.8540919952210213,0.7870370370370243
11.74,43,44.0,43.2,43.125,43.0,9.73,-4.166666666666629,-0.625,2.0833333333333464,0.8124253285543735,2.8703703703703707
11.9,40,42.333333333333336,42.8,43.0,42.8,9.98,-4.415478312537147,-0.07352941176471006,-10.416666666666643,-1.7600578843463002,-1.2962962962962923
12.07,45,42.666666666666664,43.4,43.125,43.0,9.98,-0.12254901960784537,0.8923796791443976,1.9607843137254632,-2.90156466627054,-2.1241830065359437
12.23,42,42.333333333333336,42.8,42.875,43.1,9.86,2.4327956989247355,-0.04166666666665719,-2.083333333333302,-0.7017438777400855,-3.5130718954248263
12.38,43,43.333333333333336,42.6,43.0,43.0,10.11,-0.5913978494624814,-1.2513440860215326,6.666666666666651,0.5729496099514696,2.181372549019605
12.54,41,42.0,42.2,42.875,42.7,9.98,-3.1250000000000853,-0.6250000000000568,-8.333333333333433,-0.4278673835126104,-1.2500000000000273
12.7,43,42.333333333333336,42.8,42.625,42.8,10.24,-0.8281342840166559,0.036764705882362136,2.0833333333333464,-1.5148440444930742,0.1388888888888554
12.87,41,41.666666666666664,42.0,42.25,42.7,10.18,-1.901366607248974,-1.5730837789661223,-3.92156862745101,-1.9515002970885718,-3.3905228758170316
13.03,41,41.666666666666664,41.8,42.0,42.3,10.05,-1.0416666666666572,-1.875,0.0,-1.2570558526440958,-0.6127450980392203
13.19,42,41.333333333333336,41.6,42.25,42.1,10.24,-2.1550179211469356,-1.6370967741935374,-2.083333333333302,-1.6993503983541889,-2.0016339869281032
13.34,40,41.0,41.4,41.625,41.8,10.18,-1.1469534050179249,-0.7298387096774235,-2.2222222222222325,-1.4478793309438391,-1.4351851851851771
13.5,41,41.0,41.0,41.5,41.9,10.3,0.9506833036245013,-0.2484402852049783,0.0,-0.7837626741801197,-1.4351851851851771
13.67,43,41.333333333333336,41.4,41.5,41.7,10.3,2.023915626856791,-0.8923796791443692,1.960784313725505,0.6092151751544558,-0.08714596949890814
13.83,41,41.666666666666664,41.4,41.5,41.6,10.3,1.0416666666666572,-0.9375,2.083333333333302,1.3387551990493165,1.34803921568627
13.99,41,41.666666666666664,41.2,41.25,41.4,10.18,-2.083333333333343,-0.625,0.0,0.32741632006336846,1.34803921568627
14.15,41,41.0,41.4,41.25,41.4,10.3,-3.163082437275989,-1.0322580645161281,-4.166666666666648,-1.4015830346475582,-0.6944444444444478
14.3,40,40.666666666666664,41.2,41.125,41.1,10.24,-2.099673202614369,-1.3382352941176379,-2.2222222222222325,-2.4486963244079,-2.1296296296296258
14.47,40,40.333333333333336,40.6,40.875,41.0,10.05,-2.0239156268568195,-0.6071746880570288,-1.9607843137254632,-2.4288904222490593,-2.783224400871447
14.63,40,40.0,40.4,40.875,40.9,9.73,-2.083333333333343,-1.2500000000000142,-2.0833333333333464,-2.068974054268177,-2.088779956427013
14.79,39,39.666666666666664,40.0,40.625,40.6,9.22,0.13888888888888573,-0.5631720430107521,-2.0833333333333695,-1.3227866904337588,-2.0424836601307255
14.94,41,40.0,40.0,40.375,40.7,8.45,0.13888888888888573,-0.26075268817203323,2.2222222222222325,-0.6018518518518571,-0.64814814814816
15.1,39,39.666666666666664,39.8,40.125,40.5,8.0,1.7788175876411287,-0.9291443850267598,-2.0833333333333464,0.6855317884729667,-0.64814814814816
15.27,42,40.666666666666664,40.2,40.25,40.4,8.26,0.7055852644087963,-0.9291443850267171,5.882352941176473,0.874430580312937,2.0070806100217875
15.43,39,40.0,40.0,40.0,40.2,8.83,0.27777777777777146,-0.6048387096774093,-4.166666666666648,0.9207268766092321,-0.1225490196078396
15.58,41,40.666666666666664,40.4,40.125,40.2,9.02,0.2777777777777857,-0.30241935483871885,4.444444444444418,0.42038027332145117,2.053376906318082
15.74,40,40.0,40.2,40.125,40.1,9.02,-1.041666666666643,-0.3125,-4.166666666666648,-0.16203703703702863,-1.2962962962962916
15.9,40,40.333333333333336,40.4,40.125,40.1,9.15,1.0416666666666856,0.3125000000000142,2.0833333333333464,0.09259259259260944,0.7870370370370399
16.06,41,40.333333333333336,40.2,40.375,40.2,9.15,2.0833333333333144,0.9374999999999858,0.0,0.6944444444444523,-0.6944444444444328
16.22,42,41.0,40.8,40.5,40.4,8.96,3.163082437275989,1.2930107526881613,4.166666666666648,2.096027479091996,2.0833333333333326
16.37,41,41.333333333333336,40.8,40.75,40.6,8.77,0.1388888888888431,0.38575268817203323,2.2222222222222063,1.7951015531660488,2.129629629629619
16.53,40,41.0,40.8,40.5,40.5,8.64,-4.166666666666686,-0.3125000000000142,-2.0833333333333464,-0.2882317801672845,1.4351851851851702
16.69,39,40.0,40.6,40.5,40.5,8.51,-4.171146953405042,-0.6881720430107521,-6.249999999999995,-2.732974910394295,-2.037037037037044
16.84,40,39.666666666666664,40.4,40.375,40.3,8.32,-0.13888888888889994,-0.0833333333333286,-2.222222222222259,-2.825567502986876,-3.518518518518532
17.0,41,40.0,40.2,40.5,40.5,8.19,4.166666666666671,0.9375000000000142,2.0833333333333464,-0.04778972520909027,-2.1296296296296346
17.16,42,41.0,40.4,40.75,40.6,8.13,3.125,0.3125000000000142,6.249999999999995,2.3842592592592573,2.0370370370370288
17.32,40,41.0,40.4,40.625,40.6,8.06,-2.2939068100358497,-0.34408602150540446,0.0,1.665919952210274,2.7777777777777817
17.47,39,40.333333333333336,40.4,40.25,40.5,8.0,-2.4242424242424363,-0.11111111111110006,-4.44444444444447,-0.5310497447594287,0.6018518518518426
17.65,42,40.333333333333336,40.8,40.375,40.6,8.13,0.0,-0.4747474747474598,0.0,-1.5727164114260954,-1.481481481481489
17.8,40,40.333333333333336,40.6,40.375,40.4,8.19,3.0241935483871174,-0.38575268817203323,0.0,0.19998370804822704,-1.481481481481489
17.96,42,41.333333333333336,40.6,40.75,40.5,8.26,2.0833333333333144,0.6250000000000142,6.249999999999995,1.7025089605734773,2.0833333333333326
18.12,41,41.0,40.8,40.875,40.6,8.26,-2.1550179211469924,0.30241935483871885,-2.0833333333333464,0.9841696535244798,1.388888888888884
18.27,39,40.666666666666664,40.8,40.625,40.6,8.13,-3.018790849673209,-1.4210854715202004e-14,-2.222222222222259,-1.0301584791622957,0.6481481481481309
18.44,40,40.0,40.4,40.375,40.6,8.06,-1.9013666072488888,0.0,-3.921568627450927,-2.3583917926896967,-2.742374727668843
18.6,41,40.0,40.6,40.5,40.6,8.13,0.0,-0.9375000000000142,0.0,-1.6400524856406993,-2.047930283224394
18.76,39,40.0,40.0,40.5,40.3,8.06,1.0416666666666856,-0.6250000000000142,0.0,-0.2865666468607344,-1.307189542483641
18.92,41,40.333333333333336,40.0,40.375,40.4,8.06,-0.13888888888891415,0.6465053763440949,2.0833333333333464,0.3009259259259238,0.69444444444445
19.07,40,40.0,40.2,40.375,40.5,8.06,0.47138047138044215,0.11111111111112848,-2.222222222222259,0.4580527497194045,-0.04629629629630309
19.25,41,40.666666666666664,40.4,40.25,40.4,8.13,0.47138047138045636,-0.2525252525252881,3.7037037037036966,0.26795735129066145,1.1882716049382624
19.4,40,40.333333333333336,40.2,40.125,40.4,8.13,-1.1469534050179249,-0.6048387096773951,-2.2222222222222117,-0.06806415408567545,-0.24691358024692356
19.56,40,40.333333333333336,40.4,40.25,40.2,8.19,-1.0416666666666856,-0.9374999999999858,0.0,-0.5724132001013847,0.4938271604938295
19.72,40,40.0,40.2,40.25,40.1,8.26,1.041666666666643,0.6249999999999858,-2.0833333333333464,-0.38231780167265583,-1.435185185185185
19.88,42,40.666666666666664,40.6,40.375,40.4,8.26,2.146464646464622,0.9659090909090793,4.166666666666648,0.7154882154881932,0.6944444444444352
20.05,40,40.666666666666664,40.4,40.5,40.4,8.26,-1.0732323232322756,-0.6439393939393483,0.0,0.7049663299663299,0.6944444444444352
20.21,39,40.333333333333336,40.2,40.25,40.2,8.13,-1.041666666666643,0.3125,-2.083333333333302,0.010521885521901217,0.69444444444445
20.37,42,40.333333333333336,40.6,40.5,40.5,8.0,2.293906810035878,1.2513440860215042,0.0,0.05966927337898653,-0.6944444444444328
20.52,42,41.0,41.0,40.625,40.6,8.0,3.301971326164903,0.34408602150539025,4.44444444444447,1.5180704898447128,0.7870370370370573
20.68,40,41.333333333333336,40.6,40.625,40.6,8.0,0.23148148148149517,0.0,2.0833333333333464,1.9424532058940922,2.1759259259259403
20.86,41,41.0,40.8,40.75,40.6,7.94,-3.0773420479303013,0.0,-1.8518518518518678,0.15203691990536564,1.5586419753086507
21.02,40,40.333333333333336,41.0,40.75,40.6,7.94,-0.8691756272401676,0.34408602150537604,-4.166666666666648,-1.2383453978963246,-1.3117283950617222
21.17,41,40.666666666666664,40.8,40.625,40.7,7.94,1.1469534050178964,0.6465053763440807,2.2222222222221593,-0.9331880900508575,-1.2654320987654513
21.33,41,40.666666666666664,40.6,40.75,40.8,7.87,-1.4210854715202004e-14,-0.3125000000000142,0.0,0.09259259259257153,-0.6481481481481619
21.49,40,40.666666666666664,40.6,40.875,40.6,7.81,-0.8714596949890847,-0.6617647058823337,0.0,0.09183123667626585,0.7407407407407209
21.67,40,40.333333333333336,40.4,40.625,40.6,7.74,0.231481481481552,0.9926470588235645,-1.851851851851792,-0.2133260711691823,-0.6172839506172628
21.83,42,40.666666666666664,40.8,40.625,40.9,7.74,-2.0833333333333,-0.6249999999999858,2.083333333333348,-0.907770515613611,0.0771604938271866
21.99,37,39.666666666666664,40.0,40.25,40.4,7.62,-6.249999999999986,-3.125,-6.249999999999995,-2.700617283950578,-2.006172839506145
22.15,37,38.666666666666664,39.2,39.75,39.9,7.55,-8.333333333333314,-2.499999999999986,-6.249999999999995,-5.555555555555533,-3.4722222222222126
22.31,37,37.0,38.6,39.375,39.6,7.42,-6.3168449197861065,-2.3919340463457957,-10.416666666666643,-6.966726084373136,-7.638888888888876
22.48,36,36.666666666666664,37.8,38.75,39.1,7.36,-3.0971479500891093,-3.0358734402851724,-1.9607843137254846,-5.91577540106951,-6.209150326797373
22.64,35,36.0,36.4,38.0,38.6,7.23,-5.208333333333329,-3.75,-4.166666666666648,-4.874108734402848,-5.514705882352925
22.8,34,35.0,35.8,37.25,37.9,7.23,-5.121063576945943,-4.250222816399329,-6.249999999999995,-4.475514953456127,-4.125816993464042
22.97,34,34.333333333333336,35.2,36.5,37.2,7.3,-1.901366607248974,-3.606283422459896,-3.921568627451009,-4.076921172509415,-4.779411764705883
23.13,35,34.333333333333336,34.8,35.625,36.7,7.3,2.0833333333333144,-2.812500000000014,0.0,-1.6463656169538676,-3.3905228758170005
23.29,36,35.0,34.8,35.5,36.3,7.36,1.1957813428401636,-3.854723707664874,4.166666666666648,0.45924935630816793,0.08169934640521366
23.46,33,34.666666666666664,34.4,35.0,35.4,7.36,-2.023915626856777,-3.532754010695129,-1.9607843137254846,0.418399683105567,0.7352941176470552
23.62,34,34.333333333333336,34.4,34.625,35.1,7.49,-4.166666666666643,-2.187499999999986,-2.083333333333302,-1.664933650227752,0.040849673202621194
23.78,33,33.333333333333336,34.2,34.25,34.7,7.42,-3.219696969696969,-2.4286987522282004,-6.249999999999995,-3.136759754406796,-3.4313725490195934
23.95,33,33.333333333333336,33.8,34.0,34.3,7.49,0.9803921568627061,-1.4705882352941444,0.0,-2.135323826500302,-2.777777777777765
24.12,35,33.666666666666664,33.6,34.125,34.2,7.49,2.023915626856791,-0.6071746880570146,1.9607843137254426,-0.0717963953258239,-1.4297385620915168
24.28,34,34.0,33.8,34.125,34.1,7.49,3.124999999999986,0.0,2.0833333333333464,2.043102594573161,1.3480392156862635
24.44,35,34.666666666666664,34.0,34.125,34.2,7.49,0.2450980392156339,0.036764705882347926,4.166666666666648,1.7980045553574702,2.736928104575146
24.61,33,34.0,34.0,33.75,34.1,7.42,-2.9162776221599955,-0.8422035480859051,-3.921568627451009,0.15127347235187472,0.7761437908496625
24.79,33,33.666666666666664,34.0,33.75,33.9,7.42,-1.974400871459693,-1.1846405228758243,-1.8518518518518678,-1.548526818134685,-0.5355846042120757
24.95,34,33.333333333333336,33.8,33.75,33.7,7.42,-1.0080645161290107,-0.6048387096773951,-2.083333333333302,-1.966247669916233,-2.6189179375453926
25.1,33,33.333333333333336,33.6,33.75,33.7,7.49,-2.0161290322581067,-0.9072580645161707,0.0,-1.6661981399489367,-1.3117283950617227
25.26,31,32.666666666666664,32.8,33.5,33.4,7.55,-4.166666666666671,-1.2500000000000142,-4.166666666666693,-2.3969534050179298,-2.0833333333333313
25.42,32,32.0,32.6,33.125,33.3,7.68,-4.047831253713639,-0.8923796791443834,-4.166666666666648,-3.410208984212806,-2.7777777777777803
25.59,31,31.333333333333332,32.2,32.75,33.1,7.74,-0.8281342840166701,-1.5363190730837744,-3.92156862745103,-3.0142107347989935,-4.084967320261457
25.75,32,31.666666666666668,31.8,32.375,32.8,7.74,2.0833333333333286,-1.25,2.0833333333333464,-0.9308774014656601,-2.001633986928111
25.91,33,32.0,31.8,32.375,32.7,7.68,3.301971326164889,-0.9905913978494567,2.083333333333324,1.5190567918271825,0.08169934640521337
26.06,33,32.666666666666664,32.2,32.375,32.5,7.55,3.301971326164903,-0.6881720430107663,4.44444444444447,2.8957586618877067,2.8703703703703805
26.22,33,33.0,32.4,32.25,32.5,7.36,1.0732323232323324,0.0,2.0833333333333464,2.5590583251873746,2.8703703703703805
26.39,33,33.0,32.8,32.25,32.5,7.17,1.4210854715202004e-14,-0.26984126984127954,0.0,1.4584012164657498,2.175925925925939
26.57,33,33.0,33.0,32.5,32.4,7.04,-1.2121212121212324,-0.6161616161616337,0.0,-0.046296296296295246,0.6944444444444487
26.72,32,32.666666666666664,32.8,32.5,32.3,7.04,-2.15501792114695,-0.04166666666665719,-2.222222222222259,-1.1223797110893894,-0.740740740740753
26.88,32,32.333333333333336,32.6,32.625,32.4,7.1,-2.0833333333333286,0.3125000000000142,-2.083333333333302,-1.816824155533837,-1.435185185185187
27.04,32,32.0,32.4,32.625,32.4,7.1,1.7788175876410577,1.1408199643493475,-2.0833333333333464,-0.8198445556130736,-2.1296296296296355
27.21,35,33.0,32.8,32.875,32.8,7.1,6.071746880570387,2.1067290552584694,5.8823529411764115,1.9224103782927056,0.5718954248365878
27.37,35,34.0,33.2,33.125,33.1,7.04,4.166666666666671,0.9375000000000142,6.249999999999995,4.005743711626039,3.3496732026143534
27.53,33,34.333333333333336,33.4,33.125,33.1,7.04,-0.13888888888891415,0.34408602150537604,2.0833333333333464,3.3665082194493814,4.738562091503251
27.68,34,34.0,33.8,33.25,33.2,6.98,-3.163082437275989,0.34408602150539025,-2.222222222222259,0.2882317801672561,2.037037037037028
27.84,33,33.333333333333336,34.0,33.25,33.2,6.98,-2.1464646464646506,-1.4210854715202004e-14,-4.166666666666648,-1.8161453242098513,-1.4351851851851867
28.01,33,33.333333333333336,33.6,33.375,33.2,6.98,-2.146464646464665,-0.32196969696968836,0.0,-2.485337243401768,-2.1296296296296355
28.17,32,32.666666666666664,33.0,33.375,33.1,6.98,-1.0416666666666146,0.3125000000000284,-4.166666666666693,-1.7781986531986433,-2.7777777777777803
28.33,34,33.0,33.2,33.625,33.3,6.98,3.124999999999986,1.5625,2.0833333333333925,-0.021043771043764536,-0.6944444444444334
28.49,35,33.666666666666664,33.4,33.625,33.6,7.1,3.1630824372759747,1.2513440860215326,4.166666666666648,1.748805256869782,0.6944444444444494
28.64,33,34.0,33.4,33.375,33.7,7.23,0.37037037037033826,-0.14141414141415964,2.2222222222222063,2.219484269215433,2.824074074074082
28.82,33,33.666666666666664,33.4,33.375,33.5,7.23,-3.265993265993302,-1.2323232323232673,-1.8518518518518678,0.08915318055100367,1.5123456790123286
28.97,33,33.0,33.6,33.25,33.3,7.36,-0.2777777777778141,-0.08333333333335702,-4.44444444444447,-1.057800224466926,-1.3580246913580443
29.13,35,33.666666666666664,33.8,33.5,33.5,7.49,3.1630824372759747,0.6048387096774377,4.166666666666648,-0.12689620216504713,-0.709876543209897
29.28,34,34.0,33.6,33.625,33.5,7.68,0.1388888888888431,-0.30241935483873306,2.2222222222222063,1.0080645161290012,0.6481481481481277
29.44,32,33.666666666666664,33.4,33.625,33.4,7.87,-2.9745989304813065,-0.3219696969697168,-2.0833333333333464,0.10912413189450376,1.4351851851851691
29.61,33,33.0,33.4,33.5,33.4,7.87,-4.0478312537136105,1.4210854715202004e-14,-3.921568627451009,-2.2945137651020246,-1.2608932461873834
29.77,32,32.333333333333336,33.2,33.125,33.4,7.87,-2.0833333333333286,-0.6249999999999858,-4.166666666666648,-3.0352545058427487,-3.390522875817002
29.93,32,32.333333333333336,32.6,33.0,33.2,7.87,1.1469534050179107,-0.9489247311827995,0.0,-1.6614037273430096,-2.696078431372553
30.08,34,32.666666666666664,32.6,33.125,33.1,7.94,3.163082437276003,-0.041666666666671404,2.2222222222222117,0.7422341696535284,-0.6481481481481461
30.24,34,33.333333333333336,33.0,33.25,33.2,7.81,2.146464646464665,0.036764705882347926,4.166666666666693,2.152166829586193,2.129629629629634
30.41,32,33.333333333333336,32.8,32.875,33.1,7.68,-2.146464646464665,-0.6071746880570288,0.0,1.0543608124253343,2.129629629629634
30.57,32,32.666666666666664,32.8,32.625,33.0,7.62,-4.166666666666671,-1.25,-4.166666666666693,-1.3888888888888904,-5.921189464667501e-16
30.73,32,32.0,32.8,32.625,32.7,7.55,-3.163082437275989,-1.9395161290322704,-4.166666666666648,-3.158737916802442,-2.777777777777781
30.88,31,31.666666666666668,32.2,32.375,32.4,7.55,-2.155017921146964,-1.3346774193548612,-2.222222222222235,-3.161589008363208,-3.518518518518526
31.04,31,31.333333333333332,31.6,32.25,32.3,7.68,-0.12254901960787379,-0.32196969696970257,-2.0833333333333464,-1.8135497926769422,-2.8240740740740775
31.21,33,31.666666666666668,31.8,32.375,32.3,7.74,1.9078742608154329,0.0,1.9607843137254846,-0.12323089331313497,-0.7815904139433663
31.39,32,32.0,31.8,32.125,32.3,7.81,2.0538720538720696,-1.4210854715202004e-14,1.8518518518518483,1.2797324316932095,0.5764342774146616
31.54,32,32.333333333333336,31.8,31.875,32.3,7.81,3.0187908496731666,0.27573529411763786,2.222222222222259,2.3268457214535565,2.0116194625998634
31.71,35,33.0,32.6,32.25,32.4,7.81,3.018790849673195,-0.07843137254901933,3.921568627450927,2.6971512510728104,2.6652142338416773
31.86,33,33.333333333333336,33.0,32.375,32.3,7.87,0.2614379084967595,-0.6299019607843093,2.222222222222259,2.099673202614374,2.7886710239651475
