Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
7.21,44,45.0,45.6,45.25,45.3,12.03,-6.603942652329721,-0.9905913978494425,-8.888888888888884,-3.0361409796893404,-1.574074074074063
7.37,44,44.333333333333336,45.4,45.25,45.2,12.1,-1.0416666666666856,-0.3124999999999716,-4.166666666666648,-4.077807646356017,-4.351851851851843
7.53,46,44.666666666666664,45.0,45.25,45.2,12.1,2.155017921146964,0.34408602150537604,2.083333333333302,-1.8301971326164808,-3.6574074074074097
7.68,45,45.0,44.8,45.375,45.3,12.1,1.1469534050179107,-0.26075268817203323,2.222222222222246,0.7534348864993964,0.046296296296300575
7.84,44,45.0,44.6,45.25,45.1,12.22,-1.0416666666666856,-0.3124999999999716,0.0,0.7534348864993964,1.4351851851851833
8.0,45,44.666666666666664,44.8,44.875,45.2,12.35,-1.0416666666666856,0.3125,-2.0833333333333464,-0.3121266427718202,0.046296296296300575
8.16,45,44.666666666666664,45.0,44.75,45.2,12.42,1.1469534050179107,-1.0322580645161281,0.0,-0.3121266427718202,-0.6944444444444481
8.31,45,45.0,44.8,44.75,44.9,12.54,2.155017921146964,-1.0322580645161281,2.2222222222222325,0.7534348864993964,0.046296296296296134
8.47,46,45.333333333333336,45.0,45.0,44.9,12.67,1.0416666666666572,0.0,2.0833333333333464,1.447879330943844,1.4351851851851938
8.63,45,45.333333333333336,45.2,45.125,44.9,12.8,0.0,0.3125,0.0,1.065561529271207,1.4351851851851938
8.79,45,45.333333333333336,45.2,45.0,45.0,12.86,-3.1249999999999716,0.0,0.0,-0.6944444444444381,0.6944444444444495
8.95,43,44.333333333333336,44.8,44.75,44.9,12.86,-3.024193548387103,-0.6465053763440665,-6.249999999999995,-2.0497311827956914,-2.083333333333331
9.1,45,44.333333333333336,44.8,44.875,44.8,12.86,-1.008064516129025,-0.6465053763440665,0.0,-2.3857526881720332,-2.083333333333331
9.26,44,44.0,44.4,44.75,44.7,12.86,1.0416666666666572,0.0,-2.0833333333333464,-0.9968637992831569,-2.77777777777778
9.42,45,44.666666666666664,44.4,44.75,44.8,12.8,2.0833333333333144,0.3124999999999716,4.166666666666648,0.7056451612903155,0.6944444444444345
9.58,45,44.666666666666664,44.4,44.75,44.8,12.74,1.1469534050179107,0.0,0.0,1.4239844683392942,0.6944444444444345
9.73,45,45.0,44.8,44.625,44.8,12.67,1.1469534050179107,0.0,2.2222222222222325,1.459080047789712,2.1296296296296275
9.89,45,45.0,44.8,44.625,44.8,12.67,0.0,-0.3124999999999716,0.0,0.7646356033452738,0.7407407407407446
10.05,45,45.0,45.0,44.625,44.7,12.48,1.0416666666666572,0.0,0.0,0.729540023894856,0.7407407407407446
10.21,46,45.333333333333336,45.2,45.0,44.8,12.48,-1.2858422939068817,-0.38575268817206165,2.0833333333333464,-0.08139187574674149,0.6944444444444492
10.36,43,44.666666666666664,44.8,44.75,44.6,12.48,-0.2777777777778283,0.5215053763440949,-4.444444444444518,-0.1739844683393509,-0.7870370370370569
10.52,47,45.333333333333336,45.2,45.125,45.0,12.48,0.0,0.9375,4.166666666666693,-0.52120669056157,0.6018518518518406
10.68,44,44.666666666666664,45.0,45.0,44.9,12.48,0.27777777777777146,0.041666666666685614,-4.166666666666693,-1.8947806286936004e-14,-1.4814814814815058
10.83,45,45.333333333333336,45.0,45.0,45.0,12.48,-0.7302867383512535,0.041666666666685614,4.444444444444465,-0.15083632019116067,1.4814814814814887
10.99,44,44.333333333333336,44.6,44.875,44.9,12.48,-0.7302867383512819,0.041666666666685614,-6.249999999999995,-0.3942652329749213,-1.9907407407407405
11.14,46,45.0,45.2,45.0,45.0,12.42,2.2939068100358213,0.34408602150537604,4.444444444444418,0.27777777777776197,0.8796296296296298
11.3,45,45.0,44.8,45.0,45.0,12.42,1.0416666666666572,0.0,0.0,0.8684289127837322,-0.6018518518518586
11.46,45,45.333333333333336,45.0,44.875,45.0,12.35,-2.842170943040401e-14,0.0,2.0833333333333464,1.1118578255674834,2.1759259259259216
11.62,45,45.0,45.0,45.125,45.0,12.35,-1.0080645161290533,-0.34408602150537604,-2.0833333333333695,0.011200716845858475,-7.401486830834377e-15
11.77,45,45.0,45.2,44.875,44.9,12.35,0.0,0.26075268817203323,0.0,-0.3360215053763606,-7.401486830834377e-15
11.93,45,45.0,45.0,45.0,45.1,12.35,1.0416666666666572,0.3125,0.0,0.01120071684586795,-0.6944444444444562
12.09,46,45.333333333333336,45.2,45.125,45.0,12.42,-0.13888888888888573,-0.30241935483871885,2.0833333333333464,0.3009259259259238,0.6944444444444491
12.24,44,45.0,45.0,45.125,45.0,12.42,-1.146953405017939,0.0,-2.2222222222222325,-0.08139187574672253,-0.04629629629629509
12.4,45,45.0,45.0,45.0,45.0,12.42,-2.083333333333343,0.0,0.0,-1.1230585424133892,-0.04629629629629509
12.56,44,44.333333333333336,44.8,44.875,45.0,12.42,-3.125,-0.9375,-4.166666666666648,-2.1184289127837608,-2.1296296296296267
12.72,43,44.0,44.4,44.625,44.7,12.42,-2.083333333333343,-1.25,-2.0833333333333464,-2.430555555555562,-2.0833333333333317
12.88,44,43.666666666666664,44.0,44.5,44.6,12.29,-1.0732323232323324,-0.6071746880570572,-2.0833333333333464,-2.093855218855225,-2.7777777777777803
13.05,44,43.666666666666664,44.0,44.375,44.5,12.1,2.146464646464665,-0.28520499108734043,0.0,-0.3367003367003368,-1.3888888888888975
13.21,45,44.333333333333336,44.0,44.375,44.5,11.84,4.166666666666714,0.3125000000000284,4.166666666666693,1.7466329966330154,0.6944444444444487
13.37,46,45.0,44.4,44.375,44.6,11.78,3.0773420479303013,0.33088235294115975,4.1666666666666945,3.13015778702056,2.777777777777796
13.55,45,45.333333333333336,44.8,44.5,44.6,11.9,-0.23148148148149517,-0.6617647058823479,1.8518518518518496,2.3375090777051732,3.395061728395079
13.71,44,45.0,44.8,44.375,44.4,12.03,-1.0732323232323324,-0.07352941176471006,-2.0833333333333464,0.5908760810721579,1.3117283950617324
13.88,46,45.0,45.2,44.625,44.6,12.16,1.0732323232323324,0.8923796791443976,0.0,-0.07716049382716506,-0.07716049382716565
14.04,46,45.333333333333336,45.4,45.0,44.7,12.22,2.842170943040401e-14,-2.842170943040401e-14,2.0833333333333695,9.473903143468002e-15,7.623531435759409e-15
14.2,43,45.0,44.8,44.875,44.6,12.22,-2.845860566448792,-0.06944444444445708,-2.0833333333333464,-0.5908760810721437,7.697546304067751e-15
14.38,44,44.333333333333336,44.6,44.875,44.7,12.22,-5.319865319865357,-0.11111111111111427,-3.7037037037036598,-2.7219086287713736,-1.2345679012345456
14.53,43,43.333333333333336,44.4,44.625,44.6,12.22,-3.4408602150538172,-0.6465053763440949,-6.66666666666673,-3.868862033789322,-4.151234567901246
14.69,43,43.333333333333336,43.8,44.25,44.5,12.22,1.0416666666666288,-0.3125,0.0,-2.5730196227508486,-3.4567901234567966
14.85,45,43.666666666666664,43.6,44.25,44.5,12.22,3.1249999999999716,-0.3125,2.083333333333302,0.2419354838709277,-1.5277777777778094
15.01,45,44.333333333333336,44.0,44.375,44.4,12.1,2.1464646464646506,-0.8923796791443692,4.166666666666693,2.104377104377084,2.0833333333333317
15.18,43,44.333333333333336,43.8,44.0,44.2,11.97,-2.146464646464665,-0.8923796791443692,0.0,1.0416666666666525,2.0833333333333317
15.34,43,43.666666666666664,43.8,43.625,44.1,11.97,-3.163082437275989,-0.9905913978494709,-4.166666666666693,-1.0543608124253343,0.0
15.49,44,43.333333333333336,44.0,43.75,43.9,11.9,0.8691756272401676,-0.9905913978494425,-2.2222222222221855,-1.4801238188334953,-2.129629629629626
15.65,45,44.0,44.0,43.875,43.8,11.9,3.1249999999999716,0.0,4.166666666666648,0.27703106332138344,-0.7407407407407435
15.81,44,44.333333333333336,43.8,44.0,43.9,11.84,0.0,0.0,2.0833333333333464,1.3313918757467131,1.342592592592603
15.97,43,44.0,43.8,44.0,43.8,11.84,-2.155017921146964,0.04166666666665719,-2.0833333333333464,0.3233273596176692,1.3888888888888828
16.12,44,43.666666666666664,44.0,43.875,43.9,11.84,-1.1469534050179107,0.6465053763441233,-2.2222222222222325,-1.1006571087216248,-0.7407407407407441
16.28,44,43.666666666666664,44.0,43.75,44.0,11.84,2.083333333333343,0.3125,0.0,-0.4062126642771773,-1.435185185185193
16.44,45,44.333333333333336,44.0,44.0,44.0,11.84,0.8691756272401108,-0.6881720430107805,4.166666666666693,0.6018518518518476,0.6481481481481536
16.59,43,44.0,43.8,44.0,43.8,11.84,-1.146953405017939,-0.38575268817206165,-2.222222222222259,0.6018518518518382,0.6481481481481447
16.75,44,44.0,44.0,44.0,43.9,11.84,1.0416666666666572,1.25,0.0,0.2546296296296096,0.6481481481481447
16.91,46,44.333333333333336,44.4,44.125,44.2,11.9,2.0833333333333144,0.9375,2.0833333333333464,0.6593488649940108,-0.04629629629630413
17.07,44,44.666666666666664,44.4,44.125,44.2,11.9,3.301971326164903,0.34408602150537604,2.083333333333302,2.1423237753882916,1.3888888888888828
17.22,46,45.333333333333336,44.6,44.5,44.3,11.84,1.2858422939068817,0.6465053763440665,4.444444444444518,2.223715651135033,2.8703703703703893
17.38,45,45.0,45.0,44.625,44.4,11.84,-2.083333333333343,0.3125,-2.0833333333333464,0.8348267622461473,1.4814814814814916
17.54,43,44.666666666666664,44.8,44.5,44.4,11.84,-4.166666666666686,-0.3125,-2.0833333333333464,-1.6547192353643823,0.09259259259260884
17.7,43,43.666666666666664,44.2,44.25,44.3,11.84,-3.125,0.0,-6.249999999999995,-3.1250000000000093,-3.4722222222222285
17.86,45,43.666666666666664,44.4,44.5,44.4,11.78,2.083333333333343,0.3125,0.0,-1.7361111111111143,-2.77777777777778
18.02,45,44.333333333333336,44.2,44.625,44.4,11.84,3.163082437275989,0.34408602150537604,4.166666666666693,0.7071385902031105,-0.6944444444444334
18.17,44,44.666666666666664,44.0,44.375,44.5,11.78,1.1469534050179107,0.6465053763441233,2.2222222222221593,2.131123058542414,2.1296296296296178
18.33,45,44.666666666666664,44.4,44.5,44.6,11.84,-1.0416666666666572,-0.3125,0.0,1.0894563918757474,2.1296296296296178
18.49,44,44.333333333333336,44.6,44.25,44.4,11.84,0.8281342840165848,-0.07352941176471006,-2.083333333333302,0.31114034078927943,0.046296296296286364
18.66,46,45.0,44.8,44.375,44.6,11.84,1.9607843137254406,0.2941176470588118,3.921568627450927,0.5824173103584561,0.6127450980392091
18.83,45,45.0,44.8,44.625,44.5,11.9,2.1464646464646364,0.03676470588237635,0.0,1.6451277480688873,0.6127450980392091
18.99,46,45.666666666666664,45.2,45.0,44.6,11.97,2.0161290322580783,1.3346774193547901,4.166666666666648,2.0411259974827183,2.6960784313725257
19.14,46,45.666666666666664,45.4,45.125,44.9,12.03,0.0,1.637096774193509,0.0,1.387531226240905,1.3888888888888833
19.3,45,45.666666666666664,45.6,45.125,45.1,12.1,-2.0833333333333144,0.3125,0.0,-0.02240143369174537,1.3888888888888833
19.46,44,45.0,45.2,45.125,45.0,12.16,-4.047831253713639,-0.6071746880570856,-4.166666666666648,-2.043721529015651,-1.3888888888888822
19.63,44,44.333333333333336,45.0,45.0,44.9,12.29,-1.8382352941176805,0.07843137254903354,-3.921568627451009,-2.656466627054878,-2.696078431372552
19.78,45,44.333333333333336,44.8,45.125,45.0,12.29,1.008064516129025,0.34408602150537604,0.0,-1.6260006772340982,-2.696078431372552
19.94,45,44.666666666666664,44.6,45.0,45.0,12.29,4.166666666666657,0.9374999999999716,2.083333333333302,1.1121652962260005,-0.6127450980392352
20.1,47,45.666666666666664,45.0,45.25,45.3,12.29,3.125,0.625,6.249999999999995,2.766577060931894,2.777777777777766
20.26,45,45.666666666666664,45.2,45.125,45.2,12.22,-0.950683303624487,-0.6071746880570572,0.0,2.1136611210140566,2.777777777777766
20.43,44,45.333333333333336,45.2,44.875,45.1,12.22,-3.097147950089095,-0.6071746880570288,-1.9607843137254837,-0.30761041790452737,1.4297385620915044
20.59,45,44.666666666666664,45.2,44.875,45.0,12.22,-3.125,-0.9375000000000284,-4.166666666666693,-2.390943751237861,-2.0424836601307246
20.75,44,44.333333333333336,45.0,44.875,44.8,12.22,-2.0833333333333144,-1.25,-2.083333333333302,-2.768493761140803,-2.7369281045751586
20.91,43,44.0,44.2,44.75,44.6,12.22,-2.083333333333343,-0.6249999999999716,-2.0833333333333464,-2.4305555555555522,-2.77777777777778
21.07,44,43.666666666666664,44.0,44.625,44.6,12.29,0.8281342840166701,0.5704099821746667,-2.0833333333333464,-1.1128441275499956,-2.083333333333331
21.24,46,44.333333333333336,44.4,44.75,44.8,12.29,5.379901960784309,0.9056372549019898,3.921568627451051,1.3749009704892121,-0.08169934640521337
21.39,46,45.333333333333336,44.6,44.625,44.9,12.29,3.440860215053675,0.04166666666662877,6.666666666666572,3.2162988199515516,2.8349673202614256
21.55,44,45.333333333333336,44.6,44.5,44.8,12.22,0.0,-0.625,0.0,2.9402540586126613,3.5294117647058747
21.71,46,45.333333333333336,45.2,44.75,44.7,12.22,0.0,0.0,0.0,1.1469534050178918,2.222222222222191
21.87,46,45.333333333333336,45.6,44.875,44.8,12.29,-0.950683303624487,0.036764705882333715,0.0,-0.3168944345414957,2.9605947323337506e-16
22.04,43,45.0,45.0,44.75,44.7,12.29,-4.1703802733214275,-0.9291443850267171,-1.9607843137255254,-1.707021192315305,-0.6535947712418415
22.2,43,44.0,44.4,44.75,44.5,12.29,-3.024193548387103,0.08333333333331439,-6.249999999999995,-2.7150857084443394,-2.7369281045751728
22.35,46,44.0,44.8,45.0,44.7,12.29,1.0080645161290533,0.9905913978494141,0.0,-2.0621697685264926,-2.7369281045751728
22.51,44,44.333333333333336,44.4,44.75,44.8,12.29,1.0416666666666572,0.0,2.0833333333333464,-0.3248207885304642,-1.3888888888888822
22.67,43,44.333333333333336,43.8,44.375,44.7,12.29,-2.842170943040401e-14,-0.32196969696970257,0.0,0.6832437275985607,0.6944444444444494
22.84,46,44.333333333333336,44.4,44.625,44.7,12.29,2.842170943040401e-14,-0.6439393939394051,0.0,0.34722222222221905,0.6944444444444494
23.0,44,44.333333333333336,44.6,44.375,44.5,12.35,2.083333333333343,-0.3125,0.0,0.6944444444444476,5.921189464667501e-16
23.16,45,45.0,44.4,44.25,44.6,12.35,-0.2777777777778283,-0.3857526881720901,4.166666666666648,0.6018518518518476,1.3888888888888833
23.31,44,44.333333333333336,44.4,44.375,44.4,12.35,-2.293906810035878,-1.2930107526881898,-4.44444444444447,-0.16278375149345456,-0.09259259259260677
23.47,44,44.333333333333336,44.6,44.5,44.2,12.35,0.9506833036244444,0.21167557932263037,0.0,-0.5403337613964206,-0.09259259259260677
23.64,46,44.666666666666664,44.6,44.5,44.5,12.35,3.0971479500891235,1.8215240641711148,1.9607843137254426,0.5846414812258965,-0.8278867102396754
23.8,46,45.333333333333336,45.0,44.75,44.8,12.35,2.083333333333343,0.3125,4.166666666666693,2.0437215290156368,2.042483660130712
23.96,44,45.333333333333336,44.8,44.875,44.6,12.29,1.0416666666666572,0.3125000000000284,0.0,2.0740493166963745,2.042483660130712
24.12,47,45.666666666666664,45.4,45.0,44.9,12.22,0.0,1.5625,2.083333333333302,1.0416666666666667,2.083333333333332
24.28,45,45.333333333333336,45.6,45.125,45.1,12.16,-0.12254901960784537,0.3587344028520505,-2.083333333333302,0.3063725490196039,5.921189464667501e-16
24.45,45,45.666666666666664,45.4,45.125,45.0,12.1,-2.6225490196077317,-0.27573529411762365,1.9607843137254837,-0.9150326797385256,0.6535947712418285
24.6,44,44.666666666666664,45.0,45.125,45.0,12.03,-4.4489247311827,-0.30241935483871885,-6.666666666666572,-2.398007590132759,-2.263071895424796
24.76,44,44.333333333333336,45.0,45.125,44.9,12.1,-2.0833333333333144,-0.3125,-2.083333333333302,-3.051602361374582,-2.263071895424796
24.92,44,44.0,44.4,44.875,44.9,12.22,-1.008064516129025,0.0,-2.0833333333333464,-2.513440860215013,-3.611111111111073
25.07,44,44.0,44.2,44.625,44.9,12.35,-0.841750841750823,-0.7575757575757223,0.0,-1.3110495637377209,-1.3888888888888822
25.25,43,43.666666666666664,43.8,44.5,44.6,12.35,0.3703703703703525,-1.1212121212121247,-1.8518518518518678,-0.4931483291698318,-1.3117283950617376
25.4,45,44.0,44.0,44.25,44.5,12.35,1.146953405017939,-0.34408602150537604,2.222222222222259,0.22519097787915618,0.12345679012346429
25.56,44,44.0,44.0,44.125,44.5,12.35,0.0,-1.25,0.0,0.5057745917960972,0.12345679012346429
25.72,43,44.0,43.8,43.875,44.1,12.35,-1.0416666666666856,-1.5625,0.0,0.03509557945041782,0.7407407407407535
25.88,44,43.666666666666664,43.8,43.875,44.0,12.35,-0.12254901960785958,-0.3219696969697168,-2.0833333333333464,-0.3880718954248484,-0.6944444444444483
26.05,45,44.0,44.2,44.0,44.0,12.35,3.0971479500891235,0.3219696969697168,1.9607843137254846,0.6443107546048594,-0.04084967320262015
26.21,45,44.666666666666664,44.2,44.125,44.1,12.22,2.0161290322580214,0.3024193548386904,4.166666666666648,1.6635759875797618,1.3480392156862626
26.36,44,44.666666666666664,44.2,44.125,44.1,11.97,2.842170943040401e-14,0.30241935483871885,0.0,1.704425660782391,2.0424836601307113
26.52,45,44.666666666666664,44.6,44.375,44.2,11.58,-2.0833333333333144,0.0,0.0,-0.022401433691754846,1.3888888888888833
26.68,43,44.0,44.4,44.125,44.1,11.14,-0.24509803921574758,0.5336452762923045,-4.166666666666648,-0.7761437908496779,-1.3888888888888822
26.85,46,44.666666666666664,44.6,44.375,44.4,11.01,1.8382352941176237,0.8272058823529278,3.921568627450927,-0.16339869281047945,-0.08169934640523986
27.0,45,44.666666666666664,44.6,44.625,44.4,11.07,1.0080645161290533,0.0,0.0,0.8670672570103098,-0.08169934640523986
27.16,44,45.0,44.6,44.625,44.4,11.07,0.0,0.625,2.0833333333333464,0.948766603415559,2.0016339869280917
27.32,45,44.666666666666664,44.6,44.625,44.6,11.01,-3.125,0.3125,-2.0833333333333464,-0.7056451612903155,7.401486830834377e-16
27.48,43,44.0,44.6,44.375,44.5,10.88,-0.2450980392156623,-0.036764705882362136,-4.166666666666648,-1.1233660130718874,-1.3888888888888822
27.65,46,44.666666666666664,44.6,44.625,44.6,10.75,-0.2450980392156339,-0.3587344028520363,3.921568627451009,-1.2050653594770988,-0.7761437908496612
27.81,43,44.0,44.2,44.375,44.4,10.69,3.7186379928313897,0.7715053763440665,-4.166666666666648,1.0761473048000312,-1.4705882352940953
27.96,48,45.666666666666664,45.0,45.0,44.8,10.75,4.726702508960443,1.3763440860214473,11.111111111110937,2.7334141541920665,3.622004357298433
28.12,45,45.333333333333336,45.0,44.875,44.8,10.75,1.0416666666666856,0.6250000000000284,-2.083333333333302,3.162335722819506,1.6203703703703294
28.28,45,46.0,45.4,44.875,45.0,11.07,-2.6069518716578557,-0.2116755793226588,4.166666666666648,1.0538057679897577,4.398148148148095
28.45,43,44.333333333333336,44.8,44.75,44.7,11.52,-3.6801841948901597,-0.5336452762923614,-9.803921568627544,-1.7484897999604432,-2.573529411764732
28.61,46,44.666666666666664,45.4,44.875,44.8,11.78,0.0,0.3124999999999716,2.083333333333302,-2.095712022182672,-1.184640522875864
28.77,44,44.333333333333336,44.6,45.0,44.8,11.97,0.0,-0.3124999999999716,-2.083333333333302,-1.2267280649633865,-3.267973856209181
28.93,44,44.666666666666664,44.4,44.75,44.7,12.03,0.0,0.3125000000000284,2.083333333333302,0.0,0.6944444444444345
29.09,45,44.333333333333336,44.4,45.0,44.9,11.97,0.6399782135076606,0.6617647058823621,-2.083333333333302,0.2133260711692202,-0.6944444444444334
29.27,46,45.0,45.0,44.75,44.9,11.71,6.154684095860574,1.654411764705884,3.7037037037036966,2.2648874364560783,1.234567901234566
29.43,48,46.333333333333336,45.4,45.125,45.4,11.2,3.125,0.3125,8.333333333333341,3.306554103122745,3.3179012345679126
29.59,44,46.0,45.4,45.0,45.0,10.24,-2.083333333333343,-1.25,-2.0833333333333464,2.3987835875090773,3.317901234567898
29.75,45,45.666666666666664,45.6,45.25,45.0,9.66,-4.166666666666686,0.0,-2.0833333333333464,-1.041666666666676,1.3888888888888833
29.91,45,44.666666666666664,45.6,45.125,45.0,9.54,-1.7888471177945036,0.7218045112781795,-6.249999999999995,-2.6796157059315107,-3.4722222222222285
30.1,46,45.333333333333336,45.6,45.375,45.3,9.34,1.6040100250626494,0.3825187969924855,3.5087719298245625,-1.4505012531328465,-1.6081871345029255
30.26,45,45.333333333333336,45.0,45.5,45.2,9.28,0.0,0.041666666666685614,0.0,-0.06161236424395137,-0.9137426900584767
30.41,45,45.333333333333336,45.2,45.5,45.3,9.28,-1.008064516129025,0.6465053763440949,0.0,0.19864850297787484,1.1695906432748548
30.57,45,45.0,45.2,45.375,45.4,9.34,2.083333333333343,1.2500000000000284,-2.0833333333333464,0.35842293906810596,-0.6944444444444482
30.73,48,46.0,45.8,45.375,45.7,9.34,3.125,0.625,6.249999999999995,1.4000896057347727,1.3888888888888833
30.89,45,46.0,45.6,45.5,45.6,9.34,-2.083333333333343,-1.875,0.0,1.0416666666666667,1.3888888888888833
31.05,43,45.333333333333336,45.2,45.25,45.1,9.28,-5.456989247311867,-1.1680107526881613,-4.166666666666648,-1.4717741935484032,0.6944444444444494
31.2,45,44.333333333333336,45.2,45.25,45.2,9.09,-2.4327956989247923,0.6465053763440665,-6.66666666666673,-3.3243727598566672,-3.6111111111111254
31.36,46,44.666666666666664,45.4,45.25,45.3,9.15,5.208333333333343,0.9375,2.083333333333302,-0.8938172043011056,-2.9166666666666914
31.52,47,46.0,45.2,45.5,45.5,9.09,3.125,0.0,8.333333333333341,1.9668458781361835,1.2499999999999716
31.68,44,45.666666666666664,45.0,45.375,45.3,9.09,-1.0080645161290533,-0.26075268817203323,-2.0833333333333464,2.4417562724014297,2.777777777777766
31.83,46,45.666666666666664,45.6,45.5,45.4,9.09,-2.0161290322580214,0.34408602150537604,0.0,0.03360215053764174,2.083333333333332
31.99,45,45.0,45.6,45.125,45.4,8.83,-3.125,-0.625,-4.166666666666648,-2.0497311827956914,-2.083333333333331
32.15,43,44.666666666666664,45.0,44.875,45.2,8.64,0.13888888888891415,-0.9489247311827853,-2.0833333333333464,-1.6674133811230358,-2.083333333333331
32.3,47,45.0,45.0,45.375,45.1,8.51,1.2121212121212324,-0.36363636363635976,2.222222222222259,-0.5913299663299512,-1.3425925925925781
