Time (s),Range (mm),Range Avg 3 (mm),Range Avg 5 (mm),Range Avg 8 (mm),Range Avg 10 (mm),Lumens (0dB),Velocity Avg 3 (mm/s),Velocity Avg 10 (mm/s),Velocity Avg 3 Manual (mm/s),Average of Vel Avg 3,Average of Manual Vel Avg 3
32.41,34,34.0,35.4,36.875,37.9,10.82,-4.587813620071799,-4.786290322580598,-8.888888888888989,-6.331494365966312,-7.515432098765505
32.57,34,34.0,34.8,36.0,37.0,10.69,0.0,-4.999999999999986,0.0,-4.066606929510233,-5.046296296296373
32.73,34,34.0,34.0,35.375,36.3,10.62,1.9013666072489173,-3.6798128342246486,0.0,-0.8954823376076272,-2.9629629629629957
32.9,36,34.666666666666664,34.4,35.125,35.8,10.62,2.9745989304812355,-2.7139037433154414,3.921568627450927,1.625321845910051,1.307189542483643
33.06,35,35.0,34.6,34.875,35.4,10.56,2.15501792114695,-2.2419354838709467,2.0833333333333,2.3436611529590343,2.0016339869280766
33.21,35,35.333333333333336,34.8,34.5,35.1,10.5,-2.8853046594983027,-2.544354838709694,2.222222222222259,0.7481040640432942,2.7423747276688295
33.37,32,34.0,34.4,34.25,34.6,10.43,-7.291666666666714,-3.437499999999986,-8.333333333333526,-2.6739844683393557,-1.342592592592655
33.53,32,33.0,34.0,34.0,34.0,10.37,-5.208333333333286,-2.187499999999929,-6.249999999999856,-5.128434886499434,-4.120370370370374
33.69,33,32.333333333333336,33.4,33.875,33.9,10.3,-0.8691756272403524,-0.6465053763440807,-4.166666666666741,-4.456391875746784,-6.250000000000042
33.84,33,32.666666666666664,33.0,33.75,33.8,10.3,2.1550179211469356,-0.6465053763440665,2.2222222222221064,-1.3074970131422343,-2.731481481481497
34.0,33,33.0,32.6,33.625,33.7,10.24,1.0416666666666998,-0.625,2.0833333333333925,0.7758363201910944,0.04629629629625261
34.16,33,33.0,32.8,33.25,33.6,10.24,2.293906810035665,0.04166666666662877,0.0,1.8301971326164335,1.4351851851851662
34.31,35,33.666666666666664,33.4,33.25,33.7,10.18,1.4419934640520609,-0.7487745098040364,4.44444444444426,1.5925223135848086,2.1759259259258843
34.48,32,33.333333333333336,33.2,32.875,33.3,10.11,-2.023915626856791,-2.1067290552584694,-1.9607843137255245,0.5706615490769783,0.8278867102395786
34.64,32,33.0,33.0,32.875,33.0,10.05,-2.083333333333357,-1.2499999999999716,-2.0833333333333,-0.8884184987126957,0.1334422657951452
34.8,34,32.666666666666664,33.2,33.125,32.9,10.11,-1.0080645161291102,-0.30241935483874727,-2.0833333333333925,-1.7051044921064193,-2.042483660130739
34.95,32,32.666666666666664,33.0,33.0,32.9,10.05,2.016129032258192,0.6048387096774661,0.0,-0.35842293906809175,-1.3888888888888975
35.11,34,33.333333333333336,32.8,33.125,33.1,9.98,1.1957813428402773,0.6439393939394336,4.166666666666785,0.7346152863231197,0.6944444444444642
35.28,33,33.0,33.0,33.125,33.1,9.98,-2.099673202614383,-0.7083333333333428,-1.9607843137254846,0.37074572416136203,0.7352941176471002
35.43,31,32.666666666666664,32.8,32.875,32.9,9.98,-3.163082437275918,-0.9905913978494709,-2.222222222222259,-1.3556580990166747,-0.005446623093652884
35.59,32,32.0,32.4,32.5,32.8,9.92,-2.083333333333229,-0.3125,-4.166666666666556,-2.4486963244078432,-2.783224400871433
35.75,33,32.0,32.6,32.625,32.8,9.92,2.0833333333333712,-0.625,0.0,-1.0543608124252586,-2.129629629629605
35.91,33,32.666666666666664,32.4,32.75,32.6,9.98,4.166666666666671,-5.684341886080802e-14,4.166666666666741,1.388888888888938,6.17284001691587e-14
36.07,34,33.333333333333336,32.6,32.75,32.8,9.92,3.163082437275918,1.2930107526881613,4.1666666666666,3.1376941457586534,2.7777777777777803
36.22,34,33.666666666666664,33.2,33.0,33.0,9.92,1.146953405017939,0.3857526881720901,2.2222222222222117,2.825567502986843,3.5185185185185177
36.38,33,33.666666666666664,33.4,32.875,32.9,9.92,0.0,0.31250000000004263,0.0,1.4366786140979524,2.1296296296296044
36.54,34,33.666666666666664,33.6,33.0,33.1,9.86,1.4210854715202004e-14,0.6439393939394336,0.0,0.3823178016726511,0.7407407407407375
36.71,34,33.666666666666664,33.8,33.375,33.1,9.6,-1.7989417989417973,-0.5396825396825449,0.0,-0.5996472663139277,2.9605947323337506e-16
36.89,31,33.0,33.2,33.25,32.9,9.02,-3.9488017429194002,-0.1919934640522456,-3.7037037037036966,-1.9159145139537277,-1.2345679012345652
37.05,32,32.333333333333336,32.8,33.125,33.0,8.77,-4.310035842293871,0.30241935483871885,-4.166666666666741,-3.3525931280516894,-2.6234567901234787
37.2,32,31.666666666666668,32.6,33.0,33.0,8.58,-1.441993464052075,-0.2757352941176663,-4.444444444444284,-3.2336103497551156,-4.104938271604907
37.37,32,32.0,32.2,32.75,32.9,8.51,2.099673202614369,-0.2757352941176663,1.9607843137255456,-1.2174520345771924,-2.2167755991284928
37.52,33,32.333333333333336,32.0,32.625,32.9,8.7,-0.8691756272403097,-1.2096774193548896,2.222222222222154,-0.07049862955933861,-0.08714596949886122
37.68,30,31.666666666666668,31.8,32.25,32.5,8.96,-3.125000000000057,-2.187499999999986,-4.166666666666763,-0.6315008082086658,0.005446623093645779
37.84,31,31.333333333333332,31.6,31.875,32.2,9.02,8.526512829121202e-14,-0.6249999999999574,-2.0833333333333,-1.3313918757467604,-1.342592592592636
38.0,34,31.666666666666668,32.0,31.875,32.3,9.15,4.448924731182828,-0.04166666666665719,2.0833333333333925,0.4413082437276188,-1.38888888888889
38.15,33,32.666666666666664,32.2,32.125,32.2,9.22,5.456989247311839,-0.6465053763440523,6.666666666666706,3.3019713261649173,2.2222222222222663
38.31,33,33.333333333333336,32.2,32.25,32.1,9.15,2.0833333333332575,0.6250000000000426,4.1666666666666,3.996415770609308,4.305555555555567
38.47,34,33.333333333333336,33.0,32.5,32.4,9.15,-1.0416666666666288,0.9375000000000426,0.0,2.1662186379928223,3.6111111111111023
38.63,32,33.0,33.2,32.5,32.4,9.22,-1.0732323232322898,0.28520499108734043,-2.0833333333333,-0.010521885521887006,0.6944444444444337
38.8,33,33.0,33.0,32.5,32.5,9.41,-3.2196969696967983,-0.03676470588230529,0.0,-1.7781986531985723,-0.6944444444444331
38.96,31,32.0,32.6,32.625,32.4,9.54,-3.124999999999858,-0.6250000000000142,-6.249999999999856,-2.472643097642982,-2.777777777777718
39.12,32,32.0,32.4,32.75,32.3,9.54,1.0416666666666288,0.9374999999999432,0.0,-1.7676767676766758,-2.0833333333332846
39.28,34,32.333333333333336,32.4,32.75,32.7,9.6,2.0833333333333144,1.5624999999999574,2.0833333333333,2.842170943040401e-14,-1.3888888888888513
39.44,32,32.666666666666664,32.4,32.625,32.8,9.66,2.0833333333333286,4.263256414560601e-14,2.083333333333348,1.7361111111110905,1.3888888888888833
39.6,33,33.0,32.4,32.625,32.7,9.66,2.083333333333343,0.31250000000004263,2.0833333333333,2.0833333333333286,2.0833333333333166
39.76,35,33.333333333333336,33.2,32.75,32.9,9.47,2.0833333333333144,0.6250000000000284,2.0833333333333925,2.0833333333333286,2.0833333333333477
39.92,33,33.666666666666664,33.4,32.875,32.9,9.41,1.0416666666666003,-0.3125000000000284,2.0833333333332558,1.7361111111110858,2.0833333333333166
40.08,33,33.666666666666664,33.2,32.875,32.8,9.41,-5.734767025089624,-0.9905913978494709,0.0,-0.8699223416965699,1.3888888888888833
40.23,30,32.0,32.8,32.75,32.6,9.41,-5.734767025089724,-0.6881720430107521,-11.111111111111201,-3.4759557945042494,-3.0092592592593146
40.39,33,32.0,32.8,32.875,32.6,9.34,-0.8714596949891131,0.2614379084967311,0.0,-4.11366458172282,-3.703703703703733
40.57,32,31.666666666666668,32.2,32.625,32.7,9.34,2.4373638344227686,0.5923202614379051,-1.8518518518518483,-1.389620961885356,-4.320987654321016
40.73,33,32.666666666666664,32.2,32.75,32.8,9.41,1.8772401433694057,-0.3857526881719906,6.250000000000111,1.1477147609343537,1.4660493827160883
40.88,32,32.333333333333336,32.0,32.625,32.6,9.34,-1.1469534050178112,-0.6881720430106952,-2.2222222222221064,1.055883524258121,0.7253086419753862
41.04,32,32.333333333333336,32.4,32.25,32.6,9.54,-2.083333333333229,-0.6249999999999716,0.0,-0.45101553166054487,1.342592592592669
41.2,31,31.666666666666668,32.0,32.0,32.4,9.66,0.4084967320262365,-0.6617647058823479,-4.166666666666578,-0.9405966687749346,-2.129629629629561
41.38,35,32.666666666666664,32.6,32.25,32.4,9.79,2.614379084967311,-0.33088235294117396,5.555555555555545,0.31318082788677276,0.4629629629629896
41.54,32,32.666666666666664,32.4,32.5,32.3,9.73,2.0833333333332575,-0.3125000000000284,0.0,1.7020697167756016,0.4629629629629896
41.7,33,33.333333333333336,32.6,32.5,32.3,9.73,-2.0833333333335986,0.3125000000000284,4.1666666666666,0.87145969498899,3.2407407407407156
41.86,31,32.0,32.4,32.375,32.4,9.73,-4.166666666666856,2.842170943040401e-14,-8.333333333333526,-1.3888888888890658,-1.3888888888889745
42.02,32,32.0,32.6,32.25,32.3,9.73,-0.9506833036245439,-0.32196969696970257,0.0,-2.4002277678749997,-1.3888888888889745
42.19,32,31.666666666666668,32.0,32.25,32.3,9.73,2.269013666072283,0.32196969696970257,-1.9607843137255456,-0.9494454347397058,-3.43137254901969
42.35,34,32.666666666666664,32.4,32.5,32.4,9.73,4.166666666666572,0.6250000000000142,6.249999999999834,1.8283323430381035,1.42973856209143
42.51,33,33.0,32.4,32.75,32.5,9.6,2.083333333333357,0.625,2.0833333333333925,2.8396712220240707,2.1241830065358944
42.67,33,33.333333333333336,32.8,32.5,32.6,9.47,2.1550179211469214,1.678763440860223,2.0833333333333,2.8016726403822836,3.4722222222221757
42.82,35,33.666666666666664,33.4,32.875,33.0,9.22,2.895622895622921,1.4545454545454675,2.2222222222222117,2.3779913833677333,2.1296296296296355
43.0,35,34.333333333333336,34.0,33.125,33.0,9.15,5.051742919390094,1.323529411764767,3.7037037037037357,3.3674612453866453,2.6697530864197496
43.16,36,35.333333333333336,34.4,33.75,33.4,8.96,3.125000000000128,1.8750000000000142,6.250000000000133,3.6907886050043808,4.058641975308694
43.32,35,35.333333333333336,34.8,34.125,33.6,8.96,1.0416666666666998,2.1875000000000426,0.0,3.072803195352307,3.3179012345679566
43.48,36,35.666666666666664,35.4,34.625,34.1,8.96,9.947598300641403e-14,2.500000000000014,2.083333333333348,1.3888888888889757,2.777777777777827
43.64,35,35.333333333333336,35.4,34.75,34.4,8.96,-0.12254901960781694,2.106729055258427,-2.0833333333332558,0.30637254901966077,3.0790185216271006e-14
43.81,36,35.666666666666664,35.6,35.125,34.8,8.96,-1.1957813428402773,1.1408199643493333,1.9607843137254426,-0.43944345414933156,0.653594771241845
43.97,34,35.0,35.2,35.25,34.8,9.02,1.4247311827956395,1.7204301075268802,-4.166666666666741,0.035466940115848423,-1.429738562091518
44.12,38,36.0,35.8,35.625,35.3,9.15,5.456989247311839,3.232526881720432,6.66666666666673,1.895313029089067,1.486928104575144
44.28,38,36.666666666666664,36.2,36.0,35.8,9.09,5.208333333333371,2.1874999999999716,4.166666666666556,4.03001792114695,2.222222222222182
44.44,37,37.666666666666664,36.6,36.125,36.0,9.28,4.17038027332157,1.784759358288781,6.250000000000133,4.9452342846555934,5.694444444444474
44.61,39,38.0,37.2,36.625,36.4,9.28,-0.12254901960780273,1.46278966131905,1.9607843137254846,3.085388195682379,4.125816993464058
44.77,37,37.666666666666664,37.8,36.75,36.5,9.22,8.526512829121202e-14,1.2500000000000142,-2.0833333333333,1.349277084571284,2.0424836601307725
44.93,38,38.0,37.8,37.125,36.8,9.28,-0.1388888888888573,1.5954301075269086,2.0833333333333925,-0.08714596949885826,0.6535947712418592
45.08,38,37.666666666666664,37.8,37.375,37.0,9.41,-0.13888888888895679,1.595430107526866,-2.222222222222259,-0.09259259259257628,-0.7407407407407222
45.24,38,38.0,38.0,37.875,37.3,9.54,1.0732323232322614,1.536319073083746,2.0833333333333,0.26515151515148244,0.6481481481481447
45.41,38,38.0,37.8,37.875,37.5,9.6,1.4210854715202004e-14,1.8582887700534485,0.0,0.31144781144777295,-0.04629629629631952
45.57,38,38.0,38.0,37.875,37.9,9.79,1.0416666666667282,1.5624999999999574,0.0,0.7049663299663346,0.6944444444444335
45.73,39,38.333333333333336,38.2,38.125,38.0,9.92,3.1249999999999574,0.9375,2.0833333333333925,1.3888888888889,0.6944444444444642
45.89,40,39.0,38.6,38.25,38.2,9.98,3.163082437275932,1.2930107526881613,4.166666666666556,2.443249701314206,2.083333333333316
46.04,39,39.333333333333336,38.8,38.5,38.4,9.98,0.3703703703704093,0.47474747474748824,2.222222222222259,2.219484269215433,2.824074074074069
46.22,38,39.0,38.8,38.5,38.3,9.98,-3.077342047930202,0.06944444444442865,-1.8518518518518678,0.15203691990537985,1.5123456790123155
46.38,38,38.333333333333336,38.8,38.5,38.4,9.98,-4.3100358422939,-0.041666666666685614,-4.166666666666556,-2.339002506617897,-1.2654320987653884
46.53,37,37.666666666666664,38.4,38.375,38.3,10.05,-1.2858422939067964,-0.04166666666664298,-4.444444444444518,-2.891073394710299,-3.4876543209876476
46.69,39,38.0,38.2,38.5,38.4,9.98,4.166666666666572,1.2499999999999858,2.0833333333333925,-0.47640382317804136,-2.175925925925894
46.85,41,39.0,38.6,38.875,38.7,9.92,1.3183303624479379,0.11029411764702957,6.249999999999856,1.3997182450692378,1.2962962962962434
47.02,35,38.333333333333336,38.0,38.375,38.4,9.79,-5.121063576946,-1.4995543672014406,-3.921568627450927,0.12131115072283667,1.470588235294107
47.18,36,37.333333333333336,37.6,37.875,38.2,9.86,-5.318100358423038,-0.6048387096774377,-6.250000000000133,-3.040277857640367,-1.3071895424837348
47.33,39,36.666666666666664,38.0,37.875,38.2,9.86,1.7383512544800794,-0.3024193548386904,-4.444444444444518,-2.900270893629653,-4.872004357298526
47.49,39,38.0,38.0,38.0,38.1,9.79,6.249999999999915,-0.6250000000000142,8.333333333333156,0.8900836320189853,-0.787037037037165
47.65,38,38.666666666666664,37.4,38.0,38.0,9.73,0.24509803921583284,-0.607174688057043,4.166666666666741,2.744483097898609,2.6851851851851265
47.82,37,38.0,37.8,38.0,37.9,9.66,-2.9745989304812923,-0.28520499108735464,-3.921568627450927,1.173499702911485,2.8594771241829897
47.98,38,37.666666666666664,38.2,37.875,37.9,9.66,1.0416666666665435,0.9374999999999716,-2.0833333333333925,-0.5626114081996386,-0.6127450980391931
48.14,40,38.333333333333336,38.4,37.75,38.2,9.6,6.250000000000085,1.5624999999999858,4.1666666666666,1.4390225787284454,-0.6127450980392398
48.3,41,39.666666666666664,38.8,38.5,38.4,9.73,5.179211469534181,-0.08333333333325754,8.333333333333481,4.156959378733603,3.47222222222223
48.45,39,40.0,39.0,38.875,38.2,9.66,2.053872053872027,0.7878787878788529,2.222222222222154,4.494361174468764,4.907407407407412
48.63,41,40.333333333333336,39.8,39.125,38.8,9.73,0.8714596949891416,3.2230392156863132,1.8518518518518678,2.7015144061317833,4.135802469135835
48.79,41,40.333333333333336,40.4,39.375,39.3,9.66,1.0416666666666003,1.875000000000071,0.0,1.3223328051759229,1.3580246913580076
48.95,40,40.666666666666664,40.4,39.625,39.4,9.66,-1.0416666666668135,0.3124999999999716,2.0833333333332558,0.2904865649963095,1.3117283950617082
49.11,39,40.0,40.0,39.875,39.4,9.66,-4.166666666666657,0.3125,-4.166666666666741,-1.3888888888889568,-0.6944444444444947
49.27,39,39.333333333333336,40.0,40.0,39.5,9.73,-1.1957813428400073,1.4627896613191211,-4.166666666666556,-2.134704892057826,-2.083333333333347
49.44,41,39.666666666666664,40.0,40.125,39.9,9.73,0.9506833036245297,1.4627896613191353,1.9607843137255245,-1.470588235294045,-2.1241830065359237
49.6,39,39.666666666666664,39.6,39.875,40.0,9.79,3.125000000000142,0.9375000000000284,0.0,0.9599673202615548,-0.73529411764701
49.76,42,40.666666666666664,40.0,40.25,40.2,9.79,3.125000000000128,0.6250000000000426,6.250000000000133,2.400227767874933,2.73692810457522
49.92,41,40.666666666666664,40.4,40.25,40.2,9.6,0.0,-2.842170943040401e-14,0.0,2.083333333333423,2.0833333333333783
50.07,39,40.666666666666664,40.4,40.0,40.2,9.47,-2.5252525252525118,-0.505050505050491,0.0,0.19991582491587204,2.0833333333333783
50.25,39,39.666666666666664,40.0,39.875,40.0,9.47,-3.73737373737373,-0.8686868686868934,-5.555555555555564,-2.0875420875420807,-1.851851851851854
50.4,40,39.333333333333336,40.2,40.0,39.9,9.66,-0.13888888888895679,-0.34408602150537604,-2.2222222222222117,-2.1338383838383996,-2.5925925925925912
50.56,40,39.666666666666664,39.8,40.125,39.9,9.54,2.0833333333333144,0.3125000000000142,2.0833333333332558,-0.5976430976431241,-1.8981481481481728
50.72,40,40.0,39.6,40.0,40.0,9.54,2.1550179211469924,0.9905913978494709,2.0833333333333925,1.3664874551971167,0.6481481481481461
50.87,41,40.333333333333336,40.0,40.25,40.2,11.9,2.895622895622921,0.9797979797980076,2.222222222222259,2.3779913833677426,2.1296296296296364
51.05,42,41.0,40.6,40.25,40.3,13.38,4.107744107743969,1.343434343434268,3.7037037037036966,3.0527949748379606,2.6697530864197834
51.2,42,41.666666666666664,41.0,40.375,40.6,15.23,2.293906810035679,0.7298387096773524,4.44444444444426,3.09909127113419,3.4567901234567393
51.36,41,41.666666666666664,41.2,40.625,40.5,15.68,1.0416666666666288,0.31249999999995737,0.0,2.4811058614820922,2.7160493827159864
51.52,43,42.0,41.8,41.125,40.7,16.32,3.1250000000000284,2.1875000000000426,2.0833333333333,2.153524492234112,2.175925925925854
51.68,44,42.666666666666664,42.4,41.625,41.2,16.19,4.998514557338083,3.035873440285229,4.166666666666741,3.05506040800158,2.0833333333333477
51.85,44,43.666666666666664,42.8,42.125,41.7,15.74,3.9252822341057083,2.713903743315484,5.8823529411764115,4.01626559714794,4.044117647058818
52.01,44,44.0,43.2,42.625,42.1,15.36,-0.1388888888888573,2.241935483870975,2.0833333333333925,2.9283026341849783,4.044117647058848
52.16,43,43.666666666666664,43.6,42.875,42.4,15.36,-0.138888888888971,2.544354838709637,-2.222222222222259,1.21583481877596,1.914488017429182
52.32,45,44.0,44.0,43.25,42.9,15.23,1.0416666666666003,2.4999999999999716,2.0833333333333,0.2546296296295907,0.6481481481481449
52.48,44,44.0,44.0,43.5,43.2,15.68,0.0,1.2511140819964766,0.0,0.30092592592587647,-0.04629629629631923
52.65,43,44.0,43.8,43.75,43.3,16.96,-1.073232323232304,0.9291443850267171,0.0,-0.010521885521901217,0.6944444444444339
52.81,44,43.666666666666664,43.8,43.875,43.5,17.86,-2.0833333333333144,1.25,-2.0833333333333,-1.0521885521885395,-0.694444444444433
52.97,43,43.333333333333336,43.8,43.75,43.7,18.05,-8.526512829121202e-14,0.9375,-2.083333333333348,-1.0521885521885679,-1.3888888888888822
53.13,44,43.666666666666664,43.6,43.75,43.8,18.56,-8.526512829121202e-14,-2.842170943040401e-14,2.0833333333332558,-0.6944444444444949,-0.6944444444444636
53.29,43,43.333333333333336,43.4,43.625,43.7,18.62,0.6399782135075611,-0.0694444444444855,-2.083333333333348,0.2133260711691302,-0.6944444444444796
53.47,45,44.0,43.8,43.875,43.8,17.98,1.7429193899782263,0.2614379084967027,3.7037037037036966,0.7942992011619007,1.2345679012345354
53.63,44,44.0,43.8,43.75,43.8,17.92,-0.9506833036245581,-0.28520499108735464,0.0,0.47740476662040976,0.5401234567901168
53.8,42,43.666666666666664,43.6,43.5,43.7,18.43,-1.9607843137254974,-0.5882352941176521,-1.9607843137255665,-0.38951607579060976,0.5809731299927107
53.97,44,43.333333333333336,43.6,43.625,43.6,18.43,0.9803921568627345,0.2941176470588118,-1.9607843137254426,-0.6436918201624403,-1.307189542483669
54.14,46,44.0,44.2,43.875,43.8,16.64,5.882352941176421,1.470588235294116,3.921568627450927,1.6339869281045527,-2.6793382327620446e-14
54.31,46,45.333333333333336,44.4,44.25,44.1,16.51,3.802733214497806,0.8556149732620213,7.843137254901896,3.5551594375123208,3.2679738562091276
54.47,44,45.333333333333336,44.4,44.25,44.1,16.45,2.842170943040401e-14,0.8556149732620071,0.0,3.2283620518914184,3.9215686274509416
54.64,46,45.333333333333336,45.2,44.625,44.4,16.58,-2.14646464646475,0.8556149732619929,0.0,0.5520895226776948,2.614379084967299
54.8,44,44.666666666666664,45.2,44.5,44.4,16.77,-3.097147950089166,0.0,-4.166666666666785,-1.7478708655179627,-1.3888888888889277
54.97,43,44.333333333333336,44.6,44.375,44.4,16.7,-1.960784313725469,0.0,-1.9607843137254426,-2.401465636759795,-2.042483660130742
55.14,45,44.0,44.4,44.75,44.4,16.58,-2.099673202614383,-0.3541666666666572,-1.9607843137254846,-2.3858684888096726,-2.69607843137257
55.29,43,43.666666666666664,44.2,44.625,44.3,16.51,-0.138888888888971,0.26075268817203323,-2.222222222222259,-1.3997821350762745,-2.0479302832243946
55.45,44,44.0,43.8,44.375,44.5,16.58,2.083333333333343,1.25,2.0833333333333,-0.051742919390003785,-0.6998910675381472
55.61,46,44.333333333333336,44.2,44.375,44.7,16.64,2.083333333333343,5.684341886080802e-14,2.0833333333333925,1.3425925925925715,0.6481481481481451
55.77,44,44.666666666666664,44.4,44.375,44.5,16.77,2.0833333333333144,-0.9375000000000284,2.0833333333332558,2.0833333333333335,2.0833333333333166
55.93,45,45.0,44.4,44.25,44.4,16.83,-1.041666666666515,-0.3125,2.0833333333333925,1.041666666666714,2.0833333333333477
56.09,44,44.333333333333336,44.6,44.25,44.4,16.83,-1.0416666666665435,-0.31250000000005684,-4.166666666666556,8.526512829121202e-14,3.138230416273776e-14
56.25,45,44.666666666666664,44.8,44.5,44.3,16.83,2.083333333333343,0.3125,2.083333333333348,9.473903143468003e-14,6.217248937900877e-14
56.41,46,45.0,44.8,44.625,44.5,16.96,2.0833333333333925,1.2500000000000444,2.0833333333333925,1.0416666666667307,6.217248937900877e-14
